Gene stable ID,Olive baboon gene stable ID,Olive baboon gene name,Olive baboon homology type,Bonobo gene stable ID,Bonobo gene name,Bonobo homology type,Gibbon gene stable ID,Gibbon gene name,Gibbon homology type,Mouse Lemur gene stable ID,Mouse Lemur gene name,Mouse Lemur homology type,Gene name
ENSG00000182117,ENSPANG00000048738,,ortholog_one2one,ENSPPAG00000034781,NOP10,ortholog_one2one,ENSNLEG00000011119,NOP10,ortholog_one2one,,,,NOP10
ENSG00000182117,ENSPANG00000048738,,ortholog_one2one,ENSPPAG00000034781,NOP10,ortholog_one2one,ENSNLEG00000011119,NOP10,ortholog_one2one,,,,NOP10
ENSG00000182117,ENSPANG00000048738,,ortholog_one2one,ENSPPAG00000034781,NOP10,ortholog_one2one,ENSNLEG00000011119,NOP10,ortholog_one2one,,,,NOP10
ENSG00000182173,ENSPANG00000020133,TSEN54,ortholog_one2one,ENSPPAG00000043519,TSEN54,ortholog_one2one,ENSNLEG00000001071,,ortholog_one2one,ENSMICG00000044012,TSEN54,ortholog_one2one,TSEN54
ENSG00000182180,ENSPANG00000022374,MRPS16,ortholog_one2one,ENSPPAG00000009406,MRPS16,ortholog_one2one,,,,ENSMICG00000042573,MRPS16,ortholog_one2one,MRPS16
ENSG00000182180,ENSPANG00000022374,MRPS16,ortholog_one2one,ENSPPAG00000009406,MRPS16,ortholog_one2one,,,,ENSMICG00000042573,MRPS16,ortholog_one2one,MRPS16
ENSG00000182196,,,,ENSPPAG00000028900,,ortholog_one2one,ENSNLEG00000002378,ARL6IP4,ortholog_one2one,ENSMICG00000032330,ARL6IP4,ortholog_one2one,ARL6IP4
ENSG00000182196,,,,ENSPPAG00000028900,,ortholog_one2one,ENSNLEG00000002378,ARL6IP4,ortholog_one2one,ENSMICG00000032330,ARL6IP4,ortholog_one2one,ARL6IP4
ENSG00000182518,ENSPANG00000010719,VCF2,ortholog_one2one,ENSPPAG00000027514,,ortholog_one2one,ENSNLEG00000016339,,ortholog_one2one,ENSMICG00000043344,VCF2,ortholog_one2one,VCF2
ENSG00000182551,ENSPANG00000021603,ADI1,ortholog_one2one,ENSPPAG00000033298,ADI1,ortholog_one2one,ENSNLEG00000007518,ADI1,ortholog_one2one,ENSMICG00000046745,ADI1,ortholog_one2one,ADI1
ENSG00000182600,ENSPANG00000023879,SNORC,ortholog_one2one,,,,ENSNLEG00000014403,SNORC,ortholog_one2one,ENSMICG00000041617,SNORC,ortholog_one2one,SNORC
ENSG00000182670,ENSPANG00000024566,TTC3,ortholog_one2one,ENSPPAG00000006846,TTC3,ortholog_one2one,ENSNLEG00000004545,TTC3,ortholog_one2one,ENSMICG00000006423,TTC3,ortholog_one2one,TTC3
ENSG00000182791,ENSPANG00000000337,CCDC87,ortholog_one2one,,,,ENSNLEG00000018912,CCDC87,ortholog_one2one,,,,CCDC87
ENSG00000182853,ENSPANG00000031547,VMO1,ortholog_one2one,ENSPPAG00000033838,VMO1,ortholog_one2one,ENSNLEG00000017404,VMO1,ortholog_one2one,ENSMICG00000000158,VMO1,ortholog_one2one,VMO1
ENSG00000182896,ENSPANG00000024190,TMEM95,ortholog_one2one,ENSPPAG00000021799,,ortholog_one2one,ENSNLEG00000009402,TMEM95,ortholog_one2one,ENSMICG00000012536,TMEM95,ortholog_one2one,TMEM95
ENSG00000182993,ENSPANG00000043577,C12orf60,ortholog_one2one,,,,ENSNLEG00000003965,C12orf60,ortholog_one2one,ENSMICG00000006257,C12orf60,ortholog_one2one,C12orf60
ENSG00000183011,ENSPANG00000023935,NAA38,ortholog_one2one,ENSPPAG00000026097,,ortholog_one2one,ENSNLEG00000027601,,ortholog_one2one,ENSMICG00000015147,NAA38,ortholog_one2one,NAA38
ENSG00000183161,ENSPANG00000042355,FANCF,ortholog_one2one,ENSPPAG00000023735,FANCF,ortholog_one2one,ENSNLEG00000018180,FANCF,ortholog_one2one,ENSMICG00000014074,FANCF,ortholog_one2one,FANCF
ENSG00000183208,ENSPANG00000007726,GDPGP1,ortholog_one2one,ENSPPAG00000003278,GDPGP1,ortholog_one2one,ENSNLEG00000018884,GDPGP1,ortholog_one2one,,,,GDPGP1
ENSG00000183395,ENSPANG00000015925,PMCH,ortholog_one2one,ENSPPAG00000039828,PMCH,ortholog_one2one,ENSNLEG00000006393,PMCH,ortholog_one2one,ENSMICG00000007740,PMCH,ortholog_one2one,PMCH
ENSG00000183597,ENSPANG00000017418,TANGO2,ortholog_one2one,ENSPPAG00000042205,TANGO2,ortholog_one2one,ENSNLEG00000005635,,ortholog_one2one,ENSMICG00000005166,TANGO2,ortholog_one2one,TANGO2
ENSG00000183617,ENSPANG00000033944,MRPL54,ortholog_one2one,ENSPPAG00000042418,MRPL54,ortholog_one2one,ENSNLEG00000002809,,ortholog_one2one,ENSMICG00000034581,MRPL54,ortholog_one2one,MRPL54
ENSG00000183624,ENSPANG00000012065,HMCES,ortholog_one2one,ENSPPAG00000030370,HMCES,ortholog_one2one,ENSNLEG00000014523,HMCES,ortholog_one2one,ENSMICG00000042693,,ortholog_one2one,HMCES
ENSG00000183648,,,,ENSPPAG00000043644,,ortholog_one2one,ENSNLEG00000017129,,ortholog_one2one,ENSMICG00000016435,NDUFB1,ortholog_one2one,NDUFB1
ENSG00000183765,ENSPANG00000022752,CHEK2,ortholog_one2one,ENSPPAG00000030305,,ortholog_one2one,ENSNLEG00000002348,CHEK2,ortholog_one2one,,,,CHEK2
ENSG00000183765,ENSPANG00000022752,CHEK2,ortholog_one2one,ENSPPAG00000030305,,ortholog_one2one,ENSNLEG00000002348,CHEK2,ortholog_one2one,,,,CHEK2
ENSG00000183978,,,,ENSPPAG00000039760,COA3,ortholog_one2one,ENSNLEG00000011824,COA3,ortholog_one2one,ENSMICG00000045288,COA3,ortholog_one2one,COA3
ENSG00000183978,,,,ENSPPAG00000039760,COA3,ortholog_one2one,ENSNLEG00000011824,COA3,ortholog_one2one,ENSMICG00000045288,COA3,ortholog_one2one,COA3
ENSG00000183978,,,,ENSPPAG00000039760,COA3,ortholog_one2one,ENSNLEG00000011824,COA3,ortholog_one2one,ENSMICG00000045288,COA3,ortholog_one2one,COA3
ENSG00000184076,ENSPANG00000043726,UQCR10,ortholog_one2one,ENSPPAG00000029377,UQCR10,ortholog_one2one,ENSNLEG00000003414,UQCR10,ortholog_one2one,ENSMICG00000043752,UQCR10,ortholog_one2one,UQCR10
ENSG00000184162,ENSPANG00000017708,NR2C2AP,ortholog_one2one,ENSPPAG00000008303,NR2C2AP,ortholog_one2one,ENSNLEG00000006212,NR2C2AP,ortholog_one2one,ENSMICG00000003978,NR2C2AP,ortholog_one2one,NR2C2AP
ENSG00000184445,ENSPANG00000031551,KNTC1,ortholog_one2one,ENSPPAG00000026291,KNTC1,ortholog_one2one,ENSNLEG00000001977,KNTC1,ortholog_one2one,ENSMICG00000000331,KNTC1,ortholog_one2one,KNTC1
ENSG00000184530,ENSPANG00000025497,C6orf58,ortholog_one2one,,,,ENSNLEG00000014180,C6orf58,ortholog_one2one,,,,C6orf58
ENSG00000184602,ENSPANG00000003487,SNN,ortholog_one2one,ENSPPAG00000001541,SNN,ortholog_one2one,ENSNLEG00000033735,SNN,ortholog_one2one,ENSMICG00000041957,SNN,ortholog_one2one,SNN
ENSG00000184730,ENSPANG00000019063,APOBR,ortholog_one2one,,,,ENSNLEG00000029244,APOBR,ortholog_one2one,ENSMICG00000009874,APOBR,ortholog_one2one,APOBR
ENSG00000184863,ENSPANG00000024167,RBM33,ortholog_one2one,ENSPPAG00000041249,RBM33,ortholog_one2one,ENSNLEG00000015394,RBM33,ortholog_one2one,ENSMICG00000037987,RBM33,ortholog_one2one,RBM33
ENSG00000184949,ENSPANG00000026317,FAM227A,ortholog_one2one,ENSPPAG00000025902,FAM227A,ortholog_one2one,ENSNLEG00000015147,FAM227A,ortholog_one2one,ENSMICG00000011770,FAM227A,ortholog_one2one,FAM227A
ENSG00000184967,ENSPANG00000011004,NOC4L,ortholog_one2one,ENSPPAG00000042504,NOC4L,ortholog_one2one,ENSNLEG00000008553,NOC4L,ortholog_one2one,ENSMICG00000011789,NOC4L,ortholog_one2one,NOC4L
ENSG00000185127,ENSPANG00000013138,C6orf120,ortholog_one2one,ENSPPAG00000024959,C6orf120,ortholog_one2one,ENSNLEG00000000227,C6orf120,ortholog_one2one,,,,C6orf120
ENSG00000185246,ENSPANG00000023258,PRPF39,ortholog_one2one,ENSPPAG00000027707,PRPF39,ortholog_one2one,ENSNLEG00000004349,PRPF39,ortholog_one2one,ENSMICG00000005802,PRPF39,ortholog_one2one,PRPF39
ENSG00000185298,ENSPANG00000019327,CCDC137,ortholog_one2one,ENSPPAG00000041503,CCDC137,ortholog_one2one,,,,ENSMICG00000008641,CCDC137,ortholog_one2one,CCDC137
ENSG00000185298,ENSPANG00000019327,CCDC137,ortholog_one2one,ENSPPAG00000041503,CCDC137,ortholog_one2one,,,,ENSMICG00000008641,CCDC137,ortholog_one2one,CCDC137
ENSG00000185298,ENSPANG00000019327,CCDC137,ortholog_one2one,ENSPPAG00000041503,CCDC137,ortholog_one2one,,,,ENSMICG00000008641,CCDC137,ortholog_one2one,CCDC137
ENSG00000185414,ENSPANG00000033489,MRPL30,ortholog_one2one,ENSPPAG00000038932,MRPL30,ortholog_one2one,,,,,,,MRPL30
ENSG00000185414,ENSPANG00000033489,MRPL30,ortholog_one2one,ENSPPAG00000038932,MRPL30,ortholog_one2one,,,,,,,MRPL30
ENSG00000185414,ENSPANG00000033489,MRPL30,ortholog_one2one,ENSPPAG00000038932,MRPL30,ortholog_one2one,,,,,,,MRPL30
ENSG00000185414,ENSPANG00000033489,MRPL30,ortholog_one2one,ENSPPAG00000038932,MRPL30,ortholog_one2one,,,,,,,MRPL30
ENSG00000185414,ENSPANG00000033489,MRPL30,ortholog_one2one,ENSPPAG00000038932,MRPL30,ortholog_one2one,,,,,,,MRPL30
ENSG00000185414,ENSPANG00000033489,MRPL30,ortholog_one2one,ENSPPAG00000038932,MRPL30,ortholog_one2one,,,,,,,MRPL30
ENSG00000185475,ENSPANG00000021117,TMEM179B,ortholog_one2one,ENSPPAG00000038907,TMEM179B,ortholog_one2one,ENSNLEG00000036102,TMEM179B,ortholog_one2one,ENSMICG00000000976,TMEM179B,ortholog_one2one,TMEM179B
ENSG00000185480,ENSPANG00000000345,PARPBP,ortholog_one2one,ENSPPAG00000036992,PARPBP,ortholog_one2one,ENSNLEG00000006377,PARPBP,ortholog_one2one,ENSMICG00000035939,PARPBP,ortholog_one2one,PARPBP
ENSG00000185499,,,,ENSPPAG00000038803,MUC1,ortholog_one2one,ENSNLEG00000011637,MUC1,ortholog_one2one,ENSMICG00000044227,,ortholog_one2one,MUC1
ENSG00000185499,,,,ENSPPAG00000038803,MUC1,ortholog_one2one,ENSNLEG00000011637,MUC1,ortholog_one2one,ENSMICG00000044227,,ortholog_one2one,MUC1
ENSG00000185522,ENSPANG00000011319,LMNTD2,ortholog_one2one,ENSPPAG00000027175,LMNTD2,ortholog_one2one,ENSNLEG00000035357,,ortholog_one2one,ENSMICG00000002435,LMNTD2,ortholog_one2one,LMNTD2
ENSG00000185627,ENSPANG00000014283,PSMD13,ortholog_one2one,ENSPPAG00000043612,PSMD13,ortholog_one2one,ENSNLEG00000015643,PSMD13,ortholog_one2one,ENSMICG00000006308,PSMD13,ortholog_one2one,PSMD13
ENSG00000185681,ENSPANG00000034028,MORN5,ortholog_one2one,ENSPPAG00000040462,MORN5,ortholog_one2one,ENSNLEG00000017165,MORN5,ortholog_one2one,ENSMICG00000016144,MORN5,ortholog_one2one,MORN5
ENSG00000185716,ENSPANG00000035032,MOSMO,ortholog_one2one,ENSPPAG00000034721,MOSMO,ortholog_one2one,ENSNLEG00000032012,MOSMO,ortholog_one2one,ENSMICG00000013482,MOSMO,ortholog_one2one,MOSMO
ENSG00000185722,ENSPANG00000024354,ANKFY1,ortholog_one2one,ENSPPAG00000034110,ANKFY1,ortholog_one2one,ENSNLEG00000017317,ANKFY1,ortholog_one2one,ENSMICG00000015936,ANKFY1,ortholog_one2one,ANKFY1
ENSG00000185798,ENSPANG00000033361,WDR53,ortholog_one2one,ENSPPAG00000032049,WDR53,ortholog_one2one,ENSNLEG00000028566,WDR53,ortholog_one2one,ENSMICG00000049305,WDR53,ortholog_one2one,WDR53
ENSG00000185808,ENSPANG00000019363,PIGP,ortholog_one2one,ENSPPAG00000034406,PIGP,ortholog_one2one,ENSNLEG00000004523,PIGP,ortholog_one2one,,,,PIGP
ENSG00000185808,ENSPANG00000019363,PIGP,ortholog_one2one,ENSPPAG00000034406,PIGP,ortholog_one2one,ENSNLEG00000004523,PIGP,ortholog_one2one,,,,PIGP
ENSG00000185905,ENSPANG00000042382,C16orf54,ortholog_one2one,ENSPPAG00000007164,C16orf54,ortholog_one2one,,,,ENSMICG00000029914,C16orf54,ortholog_one2one,C16orf54
ENSG00000186010,ENSPANG00000001628,NDUFA13,ortholog_one2one,ENSPPAG00000016456,,ortholog_one2one,ENSNLEG00000006289,NDUFA13,ortholog_one2one,ENSMICG00000027711,NDUFA13,ortholog_one2one,NDUFA13
ENSG00000186063,,,,,,,ENSNLEG00000013583,AIDA,ortholog_one2one,ENSMICG00000017177,AIDA,ortholog_one2one,AIDA
ENSG00000186063,,,,,,,ENSNLEG00000013583,AIDA,ortholog_one2one,ENSMICG00000017177,AIDA,ortholog_one2one,AIDA
ENSG00000186088,ENSPANG00000009852,GSAP,ortholog_one2one,ENSPPAG00000036092,GSAP,ortholog_one2one,ENSNLEG00000009509,GSAP,ortholog_one2one,ENSMICG00000015851,GSAP,ortholog_one2one,GSAP
ENSG00000186132,ENSPANG00000007242,,ortholog_one2one,ENSPPAG00000041702,C2orf76,ortholog_one2one,ENSNLEG00000028895,C2orf76,ortholog_one2one,ENSMICG00000037028,C2orf76,ortholog_one2one,C2orf76
ENSG00000186166,ENSPANG00000012109,CENATAC,ortholog_one2one,ENSPPAG00000033848,CENATAC,ortholog_one2one,ENSNLEG00000007378,CENATAC,ortholog_one2one,ENSMICG00000002682,CENATAC,ortholog_one2one,CENATAC
ENSG00000186471,ENSPANG00000012795,AKAP14,ortholog_one2one,ENSPPAG00000039608,AKAP14,ortholog_one2one,ENSNLEG00000014914,AKAP14,ortholog_one2one,ENSMICG00000043830,,ortholog_one2one,AKAP14
ENSG00000186866,ENSPANG00000023630,POFUT2,ortholog_one2one,ENSPPAG00000035189,POFUT2,ortholog_one2one,ENSNLEG00000002577,,ortholog_one2one,ENSMICG00000035479,POFUT2,ortholog_one2one,POFUT2
ENSG00000187066,ENSPANG00000004748,TMEM262,ortholog_one2one,ENSPPAG00000041718,TMEM262,ortholog_one2one,ENSNLEG00000005488,TMEM262,ortholog_one2one,ENSMICG00000037167,TMEM262,ortholog_one2one,TMEM262
ENSG00000187105,,,,ENSPPAG00000018626,HEATR4,ortholog_one2one,ENSNLEG00000003060,HEATR4,ortholog_one2one,ENSMICG00000008517,HEATR4,ortholog_one2one,HEATR4
ENSG00000187186,ENSPANG00000025339,,ortholog_one2one,ENSPPAG00000043507,,ortholog_one2one,ENSNLEG00000027087,,ortholog_one2one,ENSMICG00000043891,,ortholog_one2one,
ENSG00000187479,,,,ENSPPAG00000033790,,ortholog_one2one,ENSNLEG00000017965,,ortholog_one2one,ENSMICG00000041610,C11orf96,ortholog_one2one,C11orf96
ENSG00000187650,ENSPANG00000032013,VMAC,ortholog_one2one,ENSPPAG00000031186,VMAC,ortholog_one2one,ENSNLEG00000013795,,ortholog_one2one,ENSMICG00000046967,VMAC,ortholog_one2one,VMAC
ENSG00000187658,ENSPANG00000048757,C5orf52,ortholog_one2one,ENSPPAG00000039111,C5orf52,ortholog_one2one,ENSNLEG00000027951,,ortholog_one2one,ENSMICG00000032011,C5orf52,ortholog_one2one,C5orf52
ENSG00000187713,ENSPANG00000019792,TMEM203,ortholog_one2one,ENSPPAG00000014126,TMEM203,ortholog_one2one,ENSNLEG00000032750,TMEM203,ortholog_one2one,ENSMICG00000033917,TMEM203,ortholog_one2one,TMEM203
ENSG00000187778,ENSPANG00000017308,MCRS1,ortholog_one2one,ENSPPAG00000040683,MCRS1,ortholog_one2one,ENSNLEG00000017826,MCRS1,ortholog_one2one,ENSMICG00000005176,MCRS1,ortholog_one2one,MCRS1
ENSG00000187790,ENSPANG00000023200,FANCM,ortholog_one2one,ENSPPAG00000028944,FANCM,ortholog_one2one,ENSNLEG00000004432,FANCM,ortholog_one2one,ENSMICG00000005811,FANCM,ortholog_one2one,FANCM
ENSG00000187824,ENSPANG00000023765,TMEM220,ortholog_one2one,ENSPPAG00000037278,TMEM220,ortholog_one2one,ENSNLEG00000010293,TMEM220,ortholog_one2one,ENSMICG00000011126,TMEM220,ortholog_one2one,TMEM220
ENSG00000188163,ENSPANG00000026341,CIMIP2A,ortholog_one2one,ENSPPAG00000031023,CIMIP2A,ortholog_one2one,ENSNLEG00000009167,CIMIP2A,ortholog_one2one,ENSMICG00000042220,CIMIP2A,ortholog_one2one,CIMIP2A
ENSG00000188186,ENSPANG00000022230,LAMTOR4,ortholog_one2one,ENSPPAG00000037869,,ortholog_one2one,,,,ENSMICG00000004008,LAMTOR4,ortholog_one2one,LAMTOR4
ENSG00000188312,ENSPANG00000024726,CENPP,ortholog_one2one,ENSPPAG00000040967,,ortholog_one2one,ENSNLEG00000016407,CENPP,ortholog_one2one,ENSMICG00000014345,CENPP,ortholog_one2one,CENPP
ENSG00000188493,ENSPANG00000009468,ACTMAP,ortholog_one2one,ENSPPAG00000031487,ACTMAP,ortholog_one2one,ENSNLEG00000032463,ACTMAP,ortholog_one2one,ENSMICG00000044641,ACTMAP,ortholog_one2one,ACTMAP
ENSG00000188554,ENSPANG00000021371,NBR1,ortholog_one2one,ENSPPAG00000030572,NBR1,ortholog_one2one,ENSNLEG00000012050,NBR1,ortholog_one2one,ENSMICG00000029916,NBR1,ortholog_one2one,NBR1
ENSG00000188603,ENSPANG00000020451,CLN3,ortholog_one2one,,,,ENSNLEG00000001486,CLN3,ortholog_one2one,ENSMICG00000009859,CLN3,ortholog_one2one,CLN3
ENSG00000188725,ENSPANG00000034419,SMIM15,ortholog_one2one,ENSPPAG00000025331,SMIM15,ortholog_one2one,,,,,,,SMIM15
ENSG00000188725,ENSPANG00000034419,SMIM15,ortholog_one2one,ENSPPAG00000025331,SMIM15,ortholog_one2one,,,,,,,SMIM15
ENSG00000188725,ENSPANG00000034419,SMIM15,ortholog_one2one,ENSPPAG00000025331,SMIM15,ortholog_one2one,,,,,,,SMIM15
ENSG00000188760,ENSPANG00000022090,TMEM198,ortholog_one2one,ENSPPAG00000028455,TMEM198,ortholog_one2one,ENSNLEG00000009531,TMEM198,ortholog_one2one,ENSMICG00000029883,TMEM198,ortholog_one2one,TMEM198
ENSG00000188771,ENSPANG00000006432,PLET1,ortholog_one2one,ENSPPAG00000027344,PLET1,ortholog_one2one,,,,ENSMICG00000038787,,ortholog_one2one,PLET1
ENSG00000188811,,,,ENSPPAG00000035417,NHLRC3,ortholog_one2one,ENSNLEG00000002671,NHLRC3,ortholog_one2one,ENSMICG00000010249,NHLRC3,ortholog_one2one,NHLRC3
ENSG00000188811,,,,ENSPPAG00000035417,NHLRC3,ortholog_one2one,ENSNLEG00000002671,NHLRC3,ortholog_one2one,ENSMICG00000010249,NHLRC3,ortholog_one2one,NHLRC3
ENSG00000188827,ENSPANG00000022699,SLX4,ortholog_one2one,ENSPPAG00000043515,SLX4,ortholog_one2one,ENSNLEG00000009686,SLX4,ortholog_one2one,ENSMICG00000009103,SLX4,ortholog_one2one,SLX4
ENSG00000188931,ENSPANG00000000423,CFAP126,ortholog_one2one,ENSPPAG00000042409,CFAP126,ortholog_one2one,ENSNLEG00000014391,CFAP126,ortholog_one2one,ENSMICG00000045246,CFAP126,ortholog_one2one,CFAP126
ENSG00000188976,ENSPANG00000024464,NOC2L,ortholog_one2one,,,,ENSNLEG00000000013,NOC2L,ortholog_one2one,ENSMICG00000008289,NOC2L,ortholog_one2one,NOC2L
ENSG00000189114,ENSPANG00000045388,BLOC1S3,ortholog_one2one,,,,ENSNLEG00000018406,BLOC1S3,ortholog_one2one,,,,BLOC1S3
ENSG00000189139,,,,ENSPPAG00000029257,,ortholog_one2one,,,,,,,FSCB
ENSG00000189227,ENSPANG00000016591,C15orf61,ortholog_one2one,ENSPPAG00000026999,C15orf61,ortholog_one2one,ENSNLEG00000013065,C15orf61,ortholog_one2one,ENSMICG00000046601,C15orf61,ortholog_one2one,C15orf61
ENSG00000196235,ENSPANG00000007383,SUPT5H,ortholog_one2one,ENSPPAG00000040180,SUPT5H,ortholog_one2one,ENSNLEG00000014365,SUPT5H,ortholog_one2one,ENSMICG00000006115,SUPT5H,ortholog_one2one,SUPT5H
ENSG00000196388,ENSPANG00000024318,INCA1,ortholog_one2one,ENSPPAG00000038786,INCA1,ortholog_one2one,ENSNLEG00000017457,INCA1,ortholog_one2one,ENSMICG00000012561,INCA1,ortholog_one2one,INCA1
ENSG00000196511,ENSPANG00000002884,TPK1,ortholog_one2one,ENSPPAG00000043939,TPK1,ortholog_one2one,ENSNLEG00000031305,TPK1,ortholog_one2one,ENSMICG00000002272,TPK1,ortholog_one2one,TPK1
ENSG00000196642,ENSPANG00000026165,RABL6,ortholog_one2one,ENSPPAG00000042288,RABL6,ortholog_one2one,ENSNLEG00000008449,RABL6,ortholog_one2one,ENSMICG00000030076,RABL6,ortholog_one2one,RABL6
ENSG00000196683,ENSPANG00000008241,,ortholog_one2one,ENSPPAG00000041778,,ortholog_one2one,ENSNLEG00000032170,,ortholog_one2one,ENSMICG00000006709,TOMM7,ortholog_one2one,TOMM7
ENSG00000196850,ENSPANG00000012251,PPTC7,ortholog_one2one,ENSPPAG00000042709,PPTC7,ortholog_one2one,ENSNLEG00000033118,,ortholog_one2one,ENSMICG00000042392,PPTC7,ortholog_one2one,PPTC7
ENSG00000196932,ENSPANG00000042705,TMEM26,ortholog_one2one,ENSPPAG00000042231,TMEM26,ortholog_one2one,ENSNLEG00000029233,TMEM26,ortholog_one2one,ENSMICG00000047022,TMEM26,ortholog_one2one,TMEM26
ENSG00000196943,ENSPANG00000022712,NOP9,ortholog_one2one,ENSPPAG00000038911,NOP9,ortholog_one2one,ENSNLEG00000015426,NOP9,ortholog_one2one,ENSMICG00000001764,NOP9,ortholog_one2one,NOP9
ENSG00000197272,ENSPANG00000019065,IL27,ortholog_one2one,ENSPPAG00000033047,,ortholog_one2one,ENSNLEG00000001576,IL27,ortholog_one2one,ENSMICG00000047582,IL27,ortholog_one2one,IL27
ENSG00000197599,ENSPANG00000019550,CCDC154,ortholog_one2one,ENSPPAG00000039800,CCDC154,ortholog_one2one,ENSNLEG00000008642,CCDC154,ortholog_one2one,ENSMICG00000013192,CCDC154,ortholog_one2one,CCDC154
ENSG00000197629,ENSPANG00000004504,MPEG1,ortholog_one2one,ENSPPAG00000022989,MPEG1,ortholog_one2one,ENSNLEG00000019340,MPEG1,ortholog_one2one,,,,MPEG1
ENSG00000197728,ENSPANG00000032451,,ortholog_one2one,ENSPPAG00000024005,,ortholog_one2one,,,,ENSMICG00000042677,,ortholog_one2one,RPS26
ENSG00000197728,ENSPANG00000032451,,ortholog_one2one,ENSPPAG00000024005,,ortholog_one2one,,,,ENSMICG00000042677,,ortholog_one2one,RPS26
ENSG00000198000,ENSPANG00000024725,NOL8,ortholog_one2one,ENSPPAG00000002204,NOL8,ortholog_one2one,ENSNLEG00000016357,NOL8,ortholog_one2one,ENSMICG00000014322,NOL8,ortholog_one2one,NOL8
ENSG00000198056,,,,ENSPPAG00000034763,PRIM1,ortholog_one2one,ENSNLEG00000017443,PRIM1,ortholog_one2one,ENSMICG00000006060,PRIM1,ortholog_one2one,PRIM1
ENSG00000198157,ENSPANG00000049626,HMGN5,ortholog_one2one,,,,ENSNLEG00000034708,HMGN5,ortholog_one2one,,,,HMGN5
ENSG00000198168,ENSPANG00000009253,SVIP,ortholog_one2one,ENSPPAG00000042426,SVIP,ortholog_one2one,ENSNLEG00000034281,SVIP,ortholog_one2one,ENSMICG00000036788,SVIP,ortholog_one2one,SVIP
ENSG00000198382,ENSPANG00000012471,UVRAG,ortholog_one2one,ENSPPAG00000027735,UVRAG,ortholog_one2one,ENSNLEG00000027301,UVRAG,ortholog_one2one,ENSMICG00000015281,UVRAG,ortholog_one2one,UVRAG
ENSG00000198408,ENSPANG00000021048,OGA,ortholog_one2one,ENSPPAG00000030424,OGA,ortholog_one2one,ENSNLEG00000014902,OGA,ortholog_one2one,ENSMICG00000011745,OGA,ortholog_one2one,OGA
ENSG00000198520,ENSPANG00000001766,ARMH1,ortholog_one2one,ENSPPAG00000043665,ARMH1,ortholog_one2one,ENSNLEG00000014100,ARMH1,ortholog_one2one,ENSMICG00000013700,ARMH1,ortholog_one2one,ARMH1
ENSG00000198646,ENSPANG00000017422,NCOA6,ortholog_one2one,ENSPPAG00000034298,NCOA6,ortholog_one2one,ENSNLEG00000010107,NCOA6,ortholog_one2one,ENSMICG00000032033,NCOA6,ortholog_one2one,NCOA6
ENSG00000198695,,,,ENSPPAG00000000033,ND6,ortholog_one2one,,,,ENSMICG00000028801,ND6,ortholog_one2one,MT-ND6
ENSG00000198695,,,,ENSPPAG00000000033,ND6,ortholog_one2one,,,,ENSMICG00000028801,ND6,ortholog_one2one,MT-ND6
ENSG00000198727,ENSPANG00000050319,CYTB,ortholog_one2one,ENSPPAG00000000035,CYTB,ortholog_one2one,,,,ENSMICG00000037851,CYTB,ortholog_one2one,MT-CYB
ENSG00000198746,ENSPANG00000007984,GPATCH3,ortholog_one2one,ENSPPAG00000032902,GPATCH3,ortholog_one2one,ENSNLEG00000009387,GPATCH3,ortholog_one2one,ENSMICG00000015656,GPATCH3,ortholog_one2one,GPATCH3
ENSG00000198804,ENSPANG00000039831,COX1,ortholog_one2one,ENSPPAG00000000016,COX1,ortholog_one2one,,,,ENSMICG00000028845,COX1,ortholog_one2one,MT-CO1
ENSG00000198855,ENSPANG00000025435,FICD,ortholog_one2one,ENSPPAG00000031120,FICD,ortholog_one2one,ENSNLEG00000006765,FICD,ortholog_one2one,ENSMICG00000043958,FICD,ortholog_one2one,FICD
ENSG00000198863,ENSPANG00000021382,RUNDC1,ortholog_one2one,ENSPPAG00000021726,RUNDC1,ortholog_one2one,,,,ENSMICG00000014204,RUNDC1,ortholog_one2one,RUNDC1
ENSG00000198870,ENSPANG00000026031,STKLD1,ortholog_one2one,ENSPPAG00000040907,STKLD1,ortholog_one2one,ENSNLEG00000013124,STKLD1,ortholog_one2one,ENSMICG00000008399,STKLD1,ortholog_one2one,STKLD1
ENSG00000198931,ENSPANG00000008153,,ortholog_one2one,ENSPPAG00000005769,APRT,ortholog_one2one,ENSNLEG00000015615,APRT,ortholog_one2one,ENSMICG00000042171,APRT,ortholog_one2one,APRT
ENSG00000198937,ENSPANG00000016031,CCDC167,ortholog_one2one,ENSPPAG00000027705,CCDC167,ortholog_one2one,ENSNLEG00000011254,CCDC167,ortholog_one2one,ENSMICG00000003378,CCDC167,ortholog_one2one,CCDC167
ENSG00000199032,ENSPANG00000014033,MIR425,ortholog_one2one,ENSPPAG00000015919,MIR425,ortholog_one2one,ENSNLEG00000024977,MIR425,ortholog_one2one,ENSMICG00000018776,MIR425,ortholog_one2one,MIR425
ENSG00000199043,,,,ENSPPAG00000017537,MIR335,ortholog_one2one,ENSNLEG00000021912,MIR335,ortholog_one2one,ENSMICG00000018412,MIR335,ortholog_one2one,MIR335
ENSG00000199082,ENSPANG00000027330,MIR342,ortholog_one2one,ENSPPAG00000014652,MIR342,ortholog_one2one,ENSNLEG00000025886,MIR342,ortholog_one2one,ENSMICG00000018171,MIR342,ortholog_one2one,MIR342
