ENSEMBL gene ID	E1_ADIP3773	E1_ADIP3842	E1_ADIP3886
ENSBTAG00000014964	36.94092	36.2148	36.92429
ENSBTAG00000014968	2.404603	1.874295	2.009918
ENSBTAG00000014987	0.0	0.0	0.0
ENSBTAG00000014995	7.966432	10.12335	12.39504
ENSBTAG00000015002	46.53421	68.77274	65.44125
ENSBTAG00000015004	63.34348	91.11043	90.30981
ENSBTAG00000015014	3.006661	1.788365	3.416456
ENSBTAG00000015032	48.39917	37.93926	49.3896
ENSBTAG00000015034	48.96263	70.58911	69.90752
ENSBTAG00000015038	90.4349	70.6262	63.06779
ENSBTAG00000015040	0.075175	0.067213	0.088166
ENSBTAG00000015041	155.261	160.2517	133.9756
ENSBTAG00000015042	32.26316	32.7219	34.31964
ENSBTAG00000015050	10.15166	15.26129	18.64646
ENSBTAG00000015051	6.343446	5.256265	6.82068
ENSBTAG00000015066	11.98065	14.09759	14.9225
ENSBTAG00000015069	48.64814	57.44783	46.54728
ENSBTAG00000015075	10.4245	11.0274	8.862643
ENSBTAG00000015076	3.961605	4.222999	4.447592
ENSBTAG00000015087	0.055392	0.083779	0.141075
ENSBTAG00000015097	24.38696	31.13206	32.44088
ENSBTAG00000015098	9.541884	10.60054	11.15485
ENSBTAG00000015100	95.65136	100.7118	108.177
ENSBTAG00000015105	29.13449	26.47622	29.10896
ENSBTAG00000015115	5.791429	8.078773	8.785574
ENSBTAG00000015116	37.3224	48.94497	42.54372
ENSBTAG00000015117	30.93347	40.73892	33.14326
ENSBTAG00000015140	3.698258	3.624854	4.548269
ENSBTAG00000015146	15.78699	16.7561	17.4731
ENSBTAG00000015147	1466.57	1589.51	1127.147
ENSBTAG00000015151	15.37374	6.337903	6.602809
ENSBTAG00000015156	115.6064	90.74958	54.78518
ENSBTAG00000015166	0.27447	0.174856	1.073123
ENSBTAG00000015181	0.826881	1.226423	0.960798
ENSBTAG00000015184	18.30267	19.22777	20.41145
ENSBTAG00000015186	28.70325	24.03974	18.8726
ENSBTAG00000015194	0.0	0.0	0.0
ENSBTAG00000015226	0.430754	0.713297	1.233006
ENSBTAG00000015259	0.105375	0.057542	0.353143
ENSBTAG00000015261	0.475425	0.686182	1.39641
ENSBTAG00000015265	2.781321	2.209638	2.559514
ENSBTAG00000015267	13.55508	19.80168	19.18475
ENSBTAG00000015276	7.115961	14.5173	17.43678
ENSBTAG00000015278	31.71362	30.24148	34.07017
ENSBTAG00000015294	7.504207	5.783405	4.070329
ENSBTAG00000015307	0.087755	0.006866	0.124643
ENSBTAG00000015327	80.16482	85.67317	92.9022
ENSBTAG00000015329	11.55465	16.19116	17.70055
ENSBTAG00000015336	3.189263	3.754658	2.855731
ENSBTAG00000015339	5.888604	5.936506	5.229666
ENSBTAG00000015343	24.33247	34.67145	32.98291
ENSBTAG00000015346	19.73904	18.30757	19.28964
ENSBTAG00000015348	5.683434	5.738262	6.339353
ENSBTAG00000015349	0.0	0.0	0.042866
ENSBTAG00000015363	22.65474	28.12744	26.20879
ENSBTAG00000015375	24.22394	14.7902	20.67251
ENSBTAG00000015377	0.202949	0.323913	0.366065
ENSBTAG00000015385	7.087355	6.600336	7.372814
ENSBTAG00000015386	1.304639	0.323828	0.656475
ENSBTAG00000015388	2025.879	3419.247	2280.812
ENSBTAG00000015395	0.232574	0.085389	0.092557
ENSBTAG00000015401	30.26415	28.73415	30.01966
ENSBTAG00000015403	35.90928	21.84121	24.65315
ENSBTAG00000015407	0.0	0.0	0.0
ENSBTAG00000015432	2.734643	3.176664	3.568274
ENSBTAG00000015434	101.4897	130.6906	135.2819
ENSBTAG00000015436	1.83455	1.461371	1.698604
ENSBTAG00000015462	0.0	0.0	0.0
ENSBTAG00000015466	20.07959	21.79077	23.11088
ENSBTAG00000015473	1208.584	2113.002	1463.779
ENSBTAG00000015474	31.67578	61.28055	55.22393
ENSBTAG00000015478	4.203083	3.055634	3.368065
ENSBTAG00000015481	2.194736	2.266179	2.395448
ENSBTAG00000015483	0.132768	0.070785	0.644936
ENSBTAG00000015510	0.363878	0.182281	0.577074
ENSBTAG00000015529	13.57324	17.3639	16.28257
ENSBTAG00000015563	5.83573	4.197507	3.312246
ENSBTAG00000015574	9.061619	3.630584	1.587074
ENSBTAG00000015576	0.0	0.0	0.0
ENSBTAG00000015579	64.56091	103.9553	91.41331
ENSBTAG00000015581	0.168937	0.069661	0.143276
ENSBTAG00000015591	137.7546	211.0654	227.4248
ENSBTAG00000015593	0.879263	1.103986	1.156132
ENSBTAG00000015599	18.52209	13.26184	19.90084
ENSBTAG00000015602	4.058345	5.030939	5.748138
ENSBTAG00000015609	10.28157	5.484529	7.020049
ENSBTAG00000015611	43.71353	35.68555	44.21764
ENSBTAG00000015628	18.92909	15.28634	19.26174
ENSBTAG00000015636	22.38119	40.67705	39.78339
ENSBTAG00000015639	20.43407	18.73677	21.32531
ENSBTAG00000015650	0.015341	0.0	0.080853
ENSBTAG00000015655	16.9642	22.7098	22.39022
ENSBTAG00000015659	16.43455	14.79197	17.55248
ENSBTAG00000015667	75.28307	66.614	81.9836
ENSBTAG00000015677	97.49633	144.2415	107.8615
ENSBTAG00000015686	18.01853	22.60841	24.1856
ENSBTAG00000015713	5.660387	6.409822	7.457129
ENSBTAG00000015718	12.40805	10.65068	10.7867
ENSBTAG00000015719	8.375034	9.29104	8.314768
ENSBTAG00000015723	34.77413	40.67453	32.52626
ENSBTAG00000015739	150.8837	176.7106	230.3957
ENSBTAG00000015753	7.308276	12.63296	10.58564
ENSBTAG00000015758	9.967237	8.737288	10.0162
ENSBTAG00000015776	18.87479	19.24576	18.29714
ENSBTAG00000015778	2.093637	1.801257	1.215821
ENSBTAG00000015781	3.546521	4.279014	3.573097
ENSBTAG00000015798	18.34967	20.44003	19.84824
ENSBTAG00000015825	0.0	0.081956	0.045055
ENSBTAG00000015828	35.49907	52.29901	37.23755
ENSBTAG00000015834	0.974852	1.398996	1.325306
ENSBTAG00000015853	104.6071	64.97416	58.70823
ENSBTAG00000015858	0.0	0.0	0.0
ENSBTAG00000015860	0.0	0.0	0.0
ENSBTAG00000015875	1.450758	0.246419	0.086927
ENSBTAG00000015878	8.711329	5.583644	4.896652
ENSBTAG00000015894	6.78661	4.609097	4.376903
ENSBTAG00000015896	12.75672	5.820652	12.49908
ENSBTAG00000015908	64.76436	46.11091	42.15505
ENSBTAG00000015910	172.6104	163.2127	173.3926
ENSBTAG00000015911	2.487156	1.846039	2.114805
ENSBTAG00000015912	0.0	0.212797	0.0
ENSBTAG00000015915	0.0	0.0	0.042362
ENSBTAG00000015920	152.1884	188.5929	160.5569
ENSBTAG00000015930	3.250138	1.931014	2.270009
ENSBTAG00000015946	11.9241	11.32667	12.15812
ENSBTAG00000015950	41.63238	32.68287	29.80843
ENSBTAG00000015974	4.532676	4.312079	4.398837
ENSBTAG00000016014	3.795697	2.177922	2.331478
ENSBTAG00000016017	0.177507	0.093748	0.251873
ENSBTAG00000016034	11.23861	13.83174	13.2423
ENSBTAG00000016037	76.92657	48.8287	61.19818
ENSBTAG00000016043	1.36765	2.418078	2.601212
ENSBTAG00000016050	30.52883	43.22961	40.84837
ENSBTAG00000016075	17.64807	19.2609	18.51166
ENSBTAG00000016076	18.15834	11.81708	15.89561
ENSBTAG00000016078	1.907802	1.130946	1.67743
ENSBTAG00000016079	1087.669	1423.146	849.965
ENSBTAG00000016093	0.0	0.0	0.0
ENSBTAG00000016095	0.0	0.0	0.0
ENSBTAG00000016122	27.64299	24.4023	32.75475
ENSBTAG00000016126	16.43133	18.18985	18.88768
ENSBTAG00000016127	2.558867	3.169231	3.077229
ENSBTAG00000016128	15.36435	13.51014	14.68211
ENSBTAG00000016133	22.40555	22.2639	20.81213
ENSBTAG00000016161	54.10852	59.59096	58.2481
ENSBTAG00000016192	0.481438	0.202659	0.269485
ENSBTAG00000016193	5.110297	5.472257	5.113935
ENSBTAG00000016194	3.626354	2.143386	4.448812
ENSBTAG00000016202	0.0	0.0	0.0
ENSBTAG00000016218	41.95919	17.80059	17.53771
ENSBTAG00000016220	8.275231	6.183966	13.82421
ENSBTAG00000016223	11.01966	7.533668	11.73608
ENSBTAG00000016231	13.15605	13.87641	13.62139
ENSBTAG00000016239	0.512059	3.953324	5.977368
ENSBTAG00000016242	0.074249	0.278732	0.342587
ENSBTAG00000016243	14.12192	15.37697	16.73146
ENSBTAG00000016246	0.014631	0.092388	0.163785
ENSBTAG00000016250	8.270761	9.938351	12.42904
ENSBTAG00000016252	16.66751	14.69469	11.13468
ENSBTAG00000016257	7.658705	9.403599	10.31351
ENSBTAG00000016265	59.51046	53.40817	55.56449
ENSBTAG00000016266	195.6725	139.9896	107.1664
ENSBTAG00000016267	502.1178	966.6047	871.4781
ENSBTAG00000016278	1335.692	2215.961	1640.828
ENSBTAG00000016279	19.89326	16.87712	38.20403
ENSBTAG00000016287	7.806546	11.19433	10.64709
ENSBTAG00000016290	6.337902	4.090841	4.648843
ENSBTAG00000016309	29.72257	23.25733	24.30284
ENSBTAG00000016311	15.06854	18.15948	15.0122
ENSBTAG00000016316	3.789394	2.737618	3.524882
ENSBTAG00000016319	10.93873	17.11129	20.97718
ENSBTAG00000016352	17.86342	22.66535	19.85992
ENSBTAG00000016354	49.01448	120.5253	147.536
ENSBTAG00000016362	2.263032	2.584358	3.833955
ENSBTAG00000016363	35.00959	34.75951	34.65022
ENSBTAG00000016377	2.190917	2.500734	2.497152
ENSBTAG00000016387	3.867257	3.83568	4.165784
ENSBTAG00000016429	15.97191	29.57009	30.20015
ENSBTAG00000016430	2.576052	2.648859	1.866583
ENSBTAG00000016445	33.25506	25.61655	27.26166
ENSBTAG00000016450	0.072288	0.085401	0.040718
ENSBTAG00000016451	9.505397	13.79049	11.06508
ENSBTAG00000016456	30.8723	27.14776	34.08939
ENSBTAG00000016478	0.168463	0.590634	0.709876
ENSBTAG00000016504	19.39888	22.0422	23.82213
ENSBTAG00000016511	39.78367	46.63945	43.1922
ENSBTAG00000016523	0.0	0.005467	0.059954
ENSBTAG00000016526	22.33387	31.71314	33.35502
ENSBTAG00000016534	0.127595	0.233992	0.436383
ENSBTAG00000016541	0.428912	0.470178	0.617412
ENSBTAG00000016542	3.399227	3.169754	3.005891
ENSBTAG00000016546	5.25386	6.25229	6.749898
ENSBTAG00000016547	6.225428	6.171528	5.69994
ENSBTAG00000016548	0.737468	0.387953	0.509927
ENSBTAG00000016557	13.71736	13.70707	13.68263
ENSBTAG00000016572	1.28874	0.679766	1.543494
ENSBTAG00000016578	39.55922	46.17131	41.36769
ENSBTAG00000016580	40.27399	41.90163	59.90762
ENSBTAG00000016589	4.785769	7.565485	7.425616
ENSBTAG00000016593	15.54654	12.93036	16.62362
ENSBTAG00000016598	63.00567	52.51203	59.65095
ENSBTAG00000016609	0.0	0.1202	0.176472
ENSBTAG00000016627	0.19067	0.086641	0.376103
ENSBTAG00000016658	19.14792	24.72254	30.67958
ENSBTAG00000016662	0.035503	0.0	0.028045
ENSBTAG00000016694	2.897456	3.093035	3.359461
ENSBTAG00000016709	3.209478	3.195811	3.67931
ENSBTAG00000016725	8.677141	9.209893	8.336473
ENSBTAG00000016726	0.509718	0.075953	0.0
ENSBTAG00000016733	4.41553	3.536189	4.470909
ENSBTAG00000016734	0.0	0.0	0.0
ENSBTAG00000016735	3.854909	4.464884	5.167959
ENSBTAG00000016736	5.723783	3.866555	5.114239
ENSBTAG00000016738	15.76072	28.26047	28.78248
ENSBTAG00000016739	7.945232	8.255274	13.86565
ENSBTAG00000016742	1.664953	2.781647	1.991459
ENSBTAG00000016743	16.76667	24.6025	24.72377
ENSBTAG00000016751	4.786938	3.788235	5.351597
ENSBTAG00000016752	12.37187	6.136619	5.433555
ENSBTAG00000016758	4.740354	5.299079	5.478491
ENSBTAG00000016761	0.0	0.0	0.0
ENSBTAG00000016766	12.047	34.72034	29.44912
ENSBTAG00000016810	90.77383	93.92045	91.32972
ENSBTAG00000016817	10.77871	15.73442	13.4996
ENSBTAG00000016818	26.3341	30.2177	33.0975
ENSBTAG00000016821	0.906715	1.247648	1.735939
ENSBTAG00000016822	592.2059	940.3827	716.7055
ENSBTAG00000016849	0.0	0.03543	0.077122
ENSBTAG00000016851	14.40071	11.50562	12.68132
ENSBTAG00000016852	7.373705	10.29086	12.13154
ENSBTAG00000016900	9.807707	9.343794	8.184459
ENSBTAG00000016902	1.088681	0.720188	1.327187
ENSBTAG00000016903	3.505327	3.541194	2.065358
ENSBTAG00000016908	6.923533	7.25024	5.716844
ENSBTAG00000016910	1.915354	2.289266	1.508377
ENSBTAG00000016912	20.97954	15.6303	11.36756
ENSBTAG00000016913	0.250887	0.3141	0.416684
ENSBTAG00000016933	23.32553	31.1338	29.47911
ENSBTAG00000016967	7.14098	6.35965	6.274635
ENSBTAG00000016969	2.649891	3.314802	4.265715
ENSBTAG00000016972	0.221945	0.410155	0.308454
ENSBTAG00000016977	0.0	0.0	0.0
ENSBTAG00000017009	42.47732	37.82606	35.76038
ENSBTAG00000017023	0.287877	0.115206	0.304884
ENSBTAG00000017027	4.150551	3.523834	3.036872
ENSBTAG00000017029	0.0	0.215846	0.10981
ENSBTAG00000017037	78.80859	100.0721	116.3226
ENSBTAG00000017038	9.822498	16.36555	15.18404
ENSBTAG00000017041	1.999589	1.835638	5.632497
ENSBTAG00000017051	1.965011	3.388609	3.208075
ENSBTAG00000017055	0.139718	0.143473	0.0
ENSBTAG00000017056	0.252516	0.312957	0.346944
ENSBTAG00000017069	18.1159	5.084005	10.7179
ENSBTAG00000017081	15.15116	10.66446	11.82167
ENSBTAG00000017087	10.31727	9.226168	11.71516
ENSBTAG00000017090	3.468811	2.803442	3.861196
ENSBTAG00000017122	388.72	152.7415	193.8778
ENSBTAG00000017124	4.75295	6.816323	4.7263
ENSBTAG00000017129	20.26625	23.58722	26.22468
ENSBTAG00000017140	1.058549	1.422266	1.217739
ENSBTAG00000017143	94.72602	77.7524	74.94015
ENSBTAG00000017165	11.47602	11.77955	21.56732
ENSBTAG00000017173	0.0	0.0	0.0
ENSBTAG00000017184	0.0	0.0	0.0
ENSBTAG00000017187	0.0	0.0	0.0
ENSBTAG00000017196	172.3478	170.6264	185.8599
ENSBTAG00000017201	4.393661	4.030885	3.94478
ENSBTAG00000017205	0.0	0.0	0.0
ENSBTAG00000017211	4.495058	4.966698	4.795889
ENSBTAG00000017212	98.11146	155.3711	132.9037
ENSBTAG00000017213	17.338	17.24808	19.01089
ENSBTAG00000017215	4.46806	5.876712	6.122749
ENSBTAG00000017219	7.303544	6.953069	7.769182
ENSBTAG00000017223	6.834822	1.876557	6.038527
ENSBTAG00000017240	12.97546	10.2034	14.65296
ENSBTAG00000017252	0.306565	0.071448	0.997716
ENSBTAG00000017268	2.04497	4.657312	4.891555
ENSBTAG00000017271	0.542063	0.054704	0.207968
ENSBTAG00000017281	25.25292	12.83599	13.42122
ENSBTAG00000017338	0.252108	0.187443	0.0
ENSBTAG00000017346	6.844519	5.763382	6.948704
ENSBTAG00000017355	51.805	64.40138	51.87501
ENSBTAG00000017360	25.66378	36.94983	35.32869
ENSBTAG00000017363	0.0	0.0	0.0
ENSBTAG00000017365	36.38184	39.10115	53.33107
ENSBTAG00000017366	0.113571	0.0	0.054855
ENSBTAG00000017371	2.173269	4.054888	5.11945
ENSBTAG00000017382	33.74588	33.53721	35.44598
ENSBTAG00000017386	17.15836	23.76708	22.84464
ENSBTAG00000017407	2.697568	3.527645	6.778237
ENSBTAG00000017418	5.955112	7.208808	8.745996
ENSBTAG00000017421	1.615013	1.551256	1.735115
ENSBTAG00000017429	4.537545	4.293434	4.329347
ENSBTAG00000017466	0.144433	0.215354	0.081478
ENSBTAG00000017482	8.790119	16.63766	15.56246
ENSBTAG00000017486	7.546999	7.253706	15.32046
ENSBTAG00000017492	31.06576	36.08098	41.8832
ENSBTAG00000017524	0.0	0.039214	0.0
ENSBTAG00000017525	23.6044	26.55565	27.87133
ENSBTAG00000017554	5.247156	3.412571	2.718305
ENSBTAG00000017557	4.176818	3.649251	3.607382
ENSBTAG00000017584	27.00968	25.03918	37.58378
ENSBTAG00000017595	2.500246	2.22745	1.833154
ENSBTAG00000017604	76.41341	119.7658	98.01135
ENSBTAG00000017618	4.897709	3.697831	5.813438
ENSBTAG00000017624	0.242105	0.090339	0.239406
ENSBTAG00000017629	0.0	0.172263	0.171974
ENSBTAG00000017636	167.8791	166.9696	175.6933
ENSBTAG00000017674	0.253684	0.071367	0.0
ENSBTAG00000017678	0.954569	0.614963	0.927011
ENSBTAG00000017680	24.40767	18.14043	23.05612
ENSBTAG00000017682	4.096067	1.885195	3.003099
ENSBTAG00000017695	0.574768	1.056631	1.249404
ENSBTAG00000017719	0.35183	0.114619	0.366253
ENSBTAG00000017750	29.84645	13.21458	19.62955
ENSBTAG00000017751	0.917802	1.348514	1.269244
ENSBTAG00000017755	65.14542	84.10261	77.81387
ENSBTAG00000017761	0.0	0.0	0.0
ENSBTAG00000017769	0.0	0.0	0.0
ENSBTAG00000017775	0.756064	1.011389	0.984694
ENSBTAG00000017781	3.962215	4.902482	5.257608
ENSBTAG00000017790	14.22072	15.59565	13.33019
ENSBTAG00000017794	1.263371	1.429679	0.61141
ENSBTAG00000017814	5.209156	5.965517	6.510654
ENSBTAG00000017826	10.80975	12.34843	11.69535
ENSBTAG00000017835	1.70571	2.642774	2.102362
ENSBTAG00000017877	0.446939	0.296281	0.330857
ENSBTAG00000017885	13.69197	13.53249	11.76695
ENSBTAG00000017886	0.475829	0.852262	0.426749
ENSBTAG00000017889	51.64066	48.65722	42.37225
ENSBTAG00000017890	16.09897	16.13802	18.31294
ENSBTAG00000017907	4.555807	4.405698	5.793928
ENSBTAG00000017921	56.32194	63.81241	70.32659
ENSBTAG00000017925	51.16656	46.64863	55.62044
ENSBTAG00000017932	3.737043	7.464199	6.838242
ENSBTAG00000017964	2.601919	1.784727	1.864172
ENSBTAG00000017969	6.867482	23.34544	13.89104
ENSBTAG00000017970	251.3984	309.615	327.338
ENSBTAG00000017996	51.71938	59.66082	58.18884
ENSBTAG00000018010	0.0444	0.065604	0.072072
ENSBTAG00000018025	0.415316	0.480729	0.130344
ENSBTAG00000018048	42.96678	41.5555	53.19279
ENSBTAG00000018065	19.57425	20.25231	17.70854
ENSBTAG00000018067	4.93468	4.154254	4.803481
ENSBTAG00000018070	12.95445	19.43589	14.7011
ENSBTAG00000018071	2.690135	5.19029	4.183714
ENSBTAG00000018108	55.0682	55.12415	64.55016
ENSBTAG00000018115	395.5328	454.5379	460.8711
ENSBTAG00000018116	15.29034	18.75213	13.28486
ENSBTAG00000018126	9.526367	8.128078	8.200858
ENSBTAG00000018142	2.582561	0.255104	0.814119
ENSBTAG00000018147	0.561557	0.109569	0.34579
ENSBTAG00000018153	49.60261	64.12919	65.49206
ENSBTAG00000018156	1.11912	2.850905	2.74555
ENSBTAG00000018157	3.330841	3.367634	4.118617
ENSBTAG00000018169	26.05767	50.43822	46.78807
ENSBTAG00000018172	15.83471	21.17806	19.15778
ENSBTAG00000018175	13.06182	13.5224	14.48221
ENSBTAG00000018185	0.054321	0.493067	0.135788
ENSBTAG00000018186	23.28185	11.07838	12.81331
ENSBTAG00000018205	7.909041	8.821823	10.61316
ENSBTAG00000018207	41.44782	49.84666	46.46726
ENSBTAG00000018236	2.423454	2.502047	2.251361
ENSBTAG00000018252	11.56296	15.35975	19.66127
ENSBTAG00000018254	25.61879	34.03002	36.60405
ENSBTAG00000018256	5.701141	5.727005	5.645439
ENSBTAG00000018257	12.19549	13.03823	13.04979
ENSBTAG00000018258	56.43381	68.45242	67.69479
ENSBTAG00000018260	4.849452	3.292757	4.792201
ENSBTAG00000018261	10.96189	9.278513	7.796009
ENSBTAG00000018262	0.0	0.0	0.0
ENSBTAG00000018267	0.0	0.095205	0.0
ENSBTAG00000018278	221.5538	201.6831	138.6863
ENSBTAG00000018281	89.21265	65.99802	80.75543
ENSBTAG00000018282	4.999991	4.888292	5.595522
ENSBTAG00000018291	23.98265	20.43421	21.2203
ENSBTAG00000018310	22.34633	18.02418	22.49923
ENSBTAG00000018314	19.86545	27.14546	19.63515
ENSBTAG00000018315	19.18099	20.54999	21.44036
ENSBTAG00000018316	3.103639	2.723128	4.080427
ENSBTAG00000018329	19.49101	41.75641	30.26777
ENSBTAG00000018330	0.581584	0.463313	0.399696
ENSBTAG00000018334	1.953401	2.343768	2.436633
ENSBTAG00000018342	0.165898	0.265181	0.484911
ENSBTAG00000018360	9.469559	14.2115	11.02505
ENSBTAG00000018363	6.924269	9.380367	10.34182
ENSBTAG00000018373	85.55058	118.5622	102.9841
ENSBTAG00000018374	51.84946	47.90447	48.31739
ENSBTAG00000018379	14.67659	12.44148	16.36264
ENSBTAG00000018381	11.65607	7.265184	11.37972
ENSBTAG00000018383	0.492601	0.547947	0.468272
ENSBTAG00000018387	33.36294	34.87145	32.28428
ENSBTAG00000018401	3.964699	5.930979	4.992742
ENSBTAG00000018403	1.773839	0.961209	2.104487
ENSBTAG00000018405	14.81639	12.44851	13.98127
ENSBTAG00000018417	33.68662	41.17489	38.6863
ENSBTAG00000018418	0.0	0.093396	0.0
ENSBTAG00000018449	47.32101	53.61783	67.43727
ENSBTAG00000018452	4.109643	5.177639	6.096109
ENSBTAG00000018469	56.5257	29.32281	23.75593
ENSBTAG00000018479	19.58916	19.57955	14.75096
ENSBTAG00000018482	7.74569	8.583918	8.693014
ENSBTAG00000018483	52.36827	39.72585	34.74562
ENSBTAG00000018493	0.528096	1.341666	0.588116
ENSBTAG00000018496	0.0	0.0	0.0
ENSBTAG00000018498	0.0	0.0	0.0
ENSBTAG00000018501	5.364113	4.923813	6.802591
ENSBTAG00000018502	3.206596	2.233735	3.557882
ENSBTAG00000018520	0.0	0.024874	0.0
ENSBTAG00000018531	2.313834	28.85547	20.10549
ENSBTAG00000018539	0.528068	0.545465	0.060685
ENSBTAG00000018543	0.181819	0.430406	0.443316
ENSBTAG00000018548	4.986788	3.687509	4.228146
ENSBTAG00000018557	13.66558	13.46233	12.86169
ENSBTAG00000018569	0.0	0.0	0.0
ENSBTAG00000018578	2.141418	3.832499	3.11533
ENSBTAG00000018579	11.46157	20.83944	21.01726
ENSBTAG00000018593	113.0956	139.9205	143.5962
ENSBTAG00000018594	16.17522	20.96843	25.92625
ENSBTAG00000018598	133.973	164.5093	216.885
ENSBTAG00000018599	1.393954	0.679049	1.169729
ENSBTAG00000018613	5.82199	7.113762	7.13353
ENSBTAG00000018628	961.4036	1915.297	1182.364
ENSBTAG00000018636	11.79901	10.51736	11.04152
ENSBTAG00000018660	14.92818	13.5021	17.49018
ENSBTAG00000018680	11.24303	11.97919	12.49221
ENSBTAG00000018694	62.01204	21.77502	24.31495
ENSBTAG00000018704	27.88917	23.53837	17.50275
ENSBTAG00000018705	5.55461	5.932439	9.035303
ENSBTAG00000018709	0.0	0.0	0.053437
ENSBTAG00000018715	10.23117	14.85894	12.89901
ENSBTAG00000018729	8.735351	6.557227	8.019446
ENSBTAG00000018730	9.513805	10.80649	9.745012
ENSBTAG00000018732	36.81099	44.44408	52.03585
ENSBTAG00000018735	95.20933	76.73005	75.20229
ENSBTAG00000018737	3.569615	4.838415	3.416365
ENSBTAG00000018739	1.778782	2.480172	2.400915
ENSBTAG00000018745	2.7993	2.5028	2.596977
ENSBTAG00000018770	7.924565	7.727408	7.591253
ENSBTAG00000018771	0.061743	0.0	0.0
ENSBTAG00000018772	12.12593	11.29409	15.00264
ENSBTAG00000018775	5.86549	1.387437	2.08174
ENSBTAG00000018783	39.51651	47.91978	46.95186
ENSBTAG00000018784	212.0347	161.9664	189.5933
ENSBTAG00000018802	37.2326	44.06243	41.89516
ENSBTAG00000018803	23.03814	27.11308	23.40321
ENSBTAG00000018812	20.38702	25.59353	24.69953
ENSBTAG00000018813	117.526	81.22492	65.99777
ENSBTAG00000018823	201.5537	131.2439	151.3861
ENSBTAG00000018845	1.117944	5.681009	3.805664
ENSBTAG00000018847	16.63672	17.81038	17.72955
ENSBTAG00000018894	21.21308	15.46288	15.55812
ENSBTAG00000018898	9.548769	14.02068	15.04173
ENSBTAG00000018903	7.013311	8.812731	7.487766
ENSBTAG00000018904	3.858883	7.157783	6.200103
ENSBTAG00000018906	0.41156	0.072528	0.187206
ENSBTAG00000018912	21.38443	20.31932	26.46895
ENSBTAG00000018918	59.49422	68.12204	50.81153
ENSBTAG00000018959	110.305	85.34875	82.97449
ENSBTAG00000018973	33.29345	32.13466	30.84258
ENSBTAG00000019012	0.02755	0.036508	0.0
ENSBTAG00000019023	20.35574	30.32332	24.49968
ENSBTAG00000019025	131.5899	104.8549	79.59039
ENSBTAG00000019029	6.369958	7.198176	6.485555
ENSBTAG00000019053	0.28987	0.398831	0.550493
ENSBTAG00000019059	4.147514	3.935292	4.33885
ENSBTAG00000019070	62.82604	157.0227	129.4038
ENSBTAG00000019091	2.49484	2.469584	3.222667
ENSBTAG00000019114	0.0	0.0	0.0
ENSBTAG00000019120	1.189176	0.605999	0.550901
ENSBTAG00000019121	15.10344	9.412598	12.573
ENSBTAG00000019125	0.169087	0.340228	0.248045
ENSBTAG00000019129	2.781149	2.824746	3.418233
ENSBTAG00000019145	0.0	0.0	0.0
ENSBTAG00000019150	88.65756	74.23067	86.71671
ENSBTAG00000019153	10.57797	14.32036	13.14006
ENSBTAG00000019158	1.043598	1.135421	1.657929
ENSBTAG00000019160	30.87999	30.0273	29.67489
ENSBTAG00000019161	9.294247	11.16423	12.05576
ENSBTAG00000019162	5.351122	4.579602	4.166087
ENSBTAG00000019163	12.38714	9.623135	7.579812
ENSBTAG00000019167	22.04502	25.05338	28.62567
ENSBTAG00000019168	0.775351	0.190191	0.764564
ENSBTAG00000019177	91.8801	141.7973	99.23057
ENSBTAG00000019184	19.19632	25.08395	28.44043
ENSBTAG00000019188	61.12752	48.60648	61.62762
ENSBTAG00000019198	7.599559	12.03816	10.38982
ENSBTAG00000019202	37.80495	35.322	44.11961
ENSBTAG00000019209	3.823965	3.034206	4.034032
ENSBTAG00000019210	0.126452	0.611653	1.190695
ENSBTAG00000019211	12.52495	22.26676	16.68502
ENSBTAG00000019220	13.49596	9.326495	9.443236
ENSBTAG00000019231	7.647449	7.961802	6.609363
ENSBTAG00000019232	2.518671	1.500033	1.584216
ENSBTAG00000019235	9.235063	13.04849	10.99871
ENSBTAG00000019242	1.93048	1.694712	2.553333
ENSBTAG00000019244	11.41497	4.530567	7.65075
ENSBTAG00000019256	0.0	0.0	0.0
ENSBTAG00000019277	1.38468	1.335741	2.320452
ENSBTAG00000019279	1.229164	1.497163	1.417883
ENSBTAG00000019281	24.20335	29.63158	24.19121
ENSBTAG00000019294	5.308606	3.562064	3.633918
ENSBTAG00000019295	103.1179	56.36479	41.1259
ENSBTAG00000019298	2.57624	2.499241	2.234469
ENSBTAG00000019299	48.80964	33.0891	26.48141
ENSBTAG00000019317	42.31775	40.47082	39.5666
ENSBTAG00000019358	3.340286	3.575837	4.00458
ENSBTAG00000019362	10.91146	12.84516	9.53987
ENSBTAG00000019366	17.41602	17.36369	18.30164
ENSBTAG00000019368	1487.562	986.6442	1169.536
ENSBTAG00000019379	293.3356	160.8688	223.4203
ENSBTAG00000019387	13.84596	16.05742	14.11208
ENSBTAG00000019403	16.20697	13.49749	11.85291
ENSBTAG00000019406	0.29114	0.052678	0.0
ENSBTAG00000019419	391.7964	255.8259	175.6874
ENSBTAG00000019432	7.4121	7.547668	12.74827
ENSBTAG00000019446	34.26611	50.24236	46.81937
ENSBTAG00000019448	0.237434	0.777782	0.620574
ENSBTAG00000019457	14.17999	15.36579	16.78688
ENSBTAG00000019463	101.1922	56.84048	52.44093
ENSBTAG00000019465	6.130594	7.364781	7.621764
