ENSEMBL gene ID	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3
ENSBTAG00000012735	0.990909	0.379762	0.170061	1.238028
ENSBTAG00000012736	1.552837	0.297635	0.295435	1.616849
ENSBTAG00000012739	27.49032	22.63569	20.13694	20.79571
ENSBTAG00000012740	4.629077	8.292431	7.533354	6.445957
ENSBTAG00000012741	20.78836	56.06067	65.1365	45.3469
ENSBTAG00000012744	38.44703	16.08246	15.23996	20.71684
ENSBTAG00000012756	50.364	39.09432	44.22426	44.34336
ENSBTAG00000012768	9.188537	6.400337	5.367222	9.544673
ENSBTAG00000012771	18.24107	7.565105	7.018779	8.948377
ENSBTAG00000012774	3.109318	1.022227	1.251231	1.23266
ENSBTAG00000012787	5.103971	9.371623	10.24193	10.06756
ENSBTAG00000012790	20.79903	46.55683	45.89506	37.88538
ENSBTAG00000012791	26.64764	33.47835	39.36365	34.20351
ENSBTAG00000012809	3.408976	5.001684	4.326032	8.477916
ENSBTAG00000012833	2.55754	5.97123	6.055653	6.510198
ENSBTAG00000012845	39.54207	20.64753	21.60203	24.91689
ENSBTAG00000012849	1.053974	1.094219	0.774562	1.324292
ENSBTAG00000012860	34.78798	30.80981	26.44769	36.16696
ENSBTAG00000012861	0.124899	0.080126	0.229095	0.0
ENSBTAG00000012868	3.966873	7.292361	9.008256	9.307004
ENSBTAG00000012896	0.0	0.0	0.0	0.0
ENSBTAG00000012897	17.74646	8.304672	4.692779	8.901513
ENSBTAG00000012899	17.39581	15.01306	14.9978	19.82928
ENSBTAG00000012904	2.121324	3.339373	3.718513	3.178685
ENSBTAG00000012907	0.508676	6.775514	6.556164	5.180662
ENSBTAG00000012909	2.076137	9.698044	10.87808	12.02037
ENSBTAG00000012921	0.504331	0.588431	0.433426	0.698201
ENSBTAG00000012936	22.23901	12.04303	10.93076	14.28442
ENSBTAG00000012937	25.53392	17.87549	12.58001	15.78311
ENSBTAG00000012954	28.36031	17.16294	7.236552	11.84885
ENSBTAG00000012963	0.017005	0.0	0.0	0.0
ENSBTAG00000012966	0.754548	4.155231	5.620543	4.201061
ENSBTAG00000012979	0.547318	0.82204	0.215174	1.174749
ENSBTAG00000012982	9.95386	12.5768	13.58742	10.85614
ENSBTAG00000012984	0.848042	1.56981	1.066934	0.692653
ENSBTAG00000012985	8.160037	2.63554	1.489814	2.476435
ENSBTAG00000012988	11.50682	4.659041	4.554674	5.073411
ENSBTAG00000013004	5.221166	4.280434	3.57595	4.67928
ENSBTAG00000013008	0.0	0.355637	0.689597	0.0
ENSBTAG00000013009	1.26394	0.756056	1.024446	1.132404
ENSBTAG00000013018	19.97655	5.983089	5.124722	8.365691
ENSBTAG00000013029	2.402735	3.791205	2.759194	3.161022
ENSBTAG00000013032	44.72645	65.74346	62.46254	52.20014
ENSBTAG00000013033	19.03905	32.64527	28.0386	24.72298
ENSBTAG00000013042	3.609353	28.05992	31.28708	17.54447
ENSBTAG00000013043	3.099586	8.630188	11.91416	9.629519
ENSBTAG00000013063	3.065392	7.067525	8.807165	6.759296
ENSBTAG00000013069	3.440375	5.232684	6.65594	4.800957
ENSBTAG00000013070	0.819556	1.083325	1.64148	0.37999
ENSBTAG00000013072	17.62166	54.4436	41.12784	29.7026
ENSBTAG00000013078	0.038688	0.005788	0.035513	0.0
ENSBTAG00000013110	12.00082	1.756723	1.628864	3.373029
ENSBTAG00000013123	18.08479	10.21482	8.306923	9.185462
ENSBTAG00000013126	16.00459	10.94354	8.611564	11.81537
ENSBTAG00000013127	7.280253	4.001001	3.470543	4.454699
ENSBTAG00000013131	3.843019	1.755911	1.076242	3.029974
ENSBTAG00000013141	5.541034	10.19076	8.315207	7.895371
ENSBTAG00000013142	3.962568	17.84803	20.10135	14.81667
ENSBTAG00000013153	1.519154	1.864019	0.660404	1.70581
ENSBTAG00000013168	26.99227	36.55666	27.92957	23.21993
ENSBTAG00000013177	4.422997	2.900008	2.438196	4.440804
ENSBTAG00000013192	17.60228	33.7797	35.49049	24.64801
ENSBTAG00000013224	4.873336	10.02642	6.619389	6.607916
ENSBTAG00000013236	6.16161	12.66682	11.06035	12.45965
ENSBTAG00000013239	0.0	0.0	0.0	0.0
ENSBTAG00000013250	152.2279	32.17756	36.40075	75.427
ENSBTAG00000013253	19.28025	7.092517	7.124227	10.92661
ENSBTAG00000013265	3.262052	2.440794	1.213338	2.238997
ENSBTAG00000013271	10.92629	12.16035	10.60184	14.65976
ENSBTAG00000013273	9.451524	4.33725	4.248863	9.415853
ENSBTAG00000013275	5.54151	2.306634	0.882325	1.975498
ENSBTAG00000013277	4.276226	0.919517	1.353922	2.777259
ENSBTAG00000013279	1.398391	0.691713	0.472033	0.685075
ENSBTAG00000013282	31.59306	21.85679	16.02323	18.12496
ENSBTAG00000013283	8.641119	2.839531	2.501752	4.126226
ENSBTAG00000013288	59.04891	93.59633	71.68531	93.74216
ENSBTAG00000013291	12.33624	5.214337	4.651322	8.304468
ENSBTAG00000013303	12.58263	11.13939	10.73322	12.72498
ENSBTAG00000013314	6.610069	6.452177	4.551603	5.684587
ENSBTAG00000013326	2.526948	2.855356	3.130507	2.36424
ENSBTAG00000013336	5.300852	2.817409	1.83247	2.958697
ENSBTAG00000013341	3.005004	0.894499	1.11198	2.188634
ENSBTAG00000013346	2.03791	0.954005	0.427156	0.93786
ENSBTAG00000013358	95.84832	64.91161	38.32196	27.92273
ENSBTAG00000013392	22.35947	7.30364	3.806552	5.44993
ENSBTAG00000013403	4.777019	4.218442	1.810543	2.969397
ENSBTAG00000013413	29.49761	17.76733	20.01648	25.55255
ENSBTAG00000013425	4.403888	13.21685	15.47987	7.307769
ENSBTAG00000013439	3.758887	1.793901	2.65741	1.488234
ENSBTAG00000013443	0.0	0.082064	0.0	0.0
ENSBTAG00000013461	65.15791	108.5573	94.15631	106.1316
ENSBTAG00000013464	3.52798	12.53876	14.72204	12.03883
ENSBTAG00000013472	0.995405	9.32498	8.983524	8.4054
ENSBTAG00000013480	5.413651	3.693362	2.574908	2.397136
ENSBTAG00000013485	5.065793	1.9538	1.216439	2.09111
ENSBTAG00000013488	1.920807	0.0	0.736367	0.521774
ENSBTAG00000013509	0.09638	0.131951	0.058516	0.211839
ENSBTAG00000013510	9.105659	7.462947	4.588076	8.061237
ENSBTAG00000013526	11.10145	7.606099	5.737111	8.064364
ENSBTAG00000013535	5.822119	8.240978	9.345705	9.107295
ENSBTAG00000013536	0.175429	0.0	0.0	0.467106
ENSBTAG00000013538	3.962444	1.850192	2.367437	3.088689
ENSBTAG00000013556	6.137687	2.140944	2.675247	4.155051
ENSBTAG00000013562	1.969647	3.541127	3.662959	4.007758
ENSBTAG00000013620	19.59607	28.60403	34.77599	24.93946
ENSBTAG00000013627	29.88914	46.6504	42.09326	41.16195
ENSBTAG00000013628	3.964576	3.148249	3.149653	4.882921
ENSBTAG00000013650	27.89206	10.04316	7.622038	11.44406
ENSBTAG00000013657	0.859712	0.771526	0.537987	0.712282
ENSBTAG00000013697	10.69454	2.131842	0.130152	2.419756
ENSBTAG00000013702	5.40175	3.63289	2.438607	3.331837
ENSBTAG00000013734	0.772727	0.0	0.698416	0.482147
ENSBTAG00000013736	0.132189	0.364042	0.200485	0.405412
ENSBTAG00000013749	8.079144	16.90622	23.15686	13.59082
ENSBTAG00000013773	40.3621	54.67335	52.03496	50.99593
ENSBTAG00000013790	1.820882	3.730815	4.12889	4.325562
ENSBTAG00000013812	7.270131	11.61892	14.06343	12.46039
ENSBTAG00000013836	2.514898	1.699134	0.887033	1.010188
ENSBTAG00000013837	2.3304	3.858229	3.429585	1.913667
ENSBTAG00000013857	0.082008	0.0	0.071901	0.0
ENSBTAG00000013859	6.737324	15.10308	15.61776	14.17599
ENSBTAG00000013866	102.7351	69.56117	64.37109	85.47284
ENSBTAG00000013877	0.0	0.0	0.0	0.0
ENSBTAG00000013882	65.42223	21.54727	18.90246	18.88108
ENSBTAG00000013901	41.12313	25.18833	19.77944	30.66204
ENSBTAG00000013910	14.869	11.79232	10.83775	12.21376
ENSBTAG00000013914	6.648626	6.016911	5.622709	6.691642
ENSBTAG00000013925	0.0	1.172583	1.274036	1.173816
ENSBTAG00000013927	0.87571	1.320506	2.172927	1.679329
ENSBTAG00000013930	31.80549	68.54902	63.09907	52.03905
ENSBTAG00000013931	29.27827	12.2998	9.12797	11.14808
ENSBTAG00000013946	22.68438	28.61426	16.15579	21.19633
ENSBTAG00000013947	3.256397	2.480603	3.061683	3.315088
ENSBTAG00000013952	37.57259	46.7647	66.10572	52.2857
ENSBTAG00000013955	9.872004	5.608257	4.575388	9.242417
ENSBTAG00000013956	88.58913	50.21717	46.74704	68.34164
ENSBTAG00000013983	0.680093	0.843072	0.66461	1.051655
ENSBTAG00000013992	38.07766	42.61523	54.39135	47.80695
ENSBTAG00000014024	21.30221	77.81572	93.77068	63.1336
ENSBTAG00000014030	2.337243	5.946832	5.949629	6.178757
ENSBTAG00000014031	1.425527	3.051658	2.819618	1.834359
ENSBTAG00000014044	7.735095	21.75097	18.69777	16.28125
ENSBTAG00000014102	5.321051	6.262393	5.618696	6.029749
ENSBTAG00000014117	4.953234	1.612503	0.96783	1.841587
ENSBTAG00000014123	2.063995	5.417604	8.833373	8.157755
ENSBTAG00000014130	79.35608	169.2281	163.69	149.2832
ENSBTAG00000014144	0.0	0.0	0.0	0.0
ENSBTAG00000014147	0.0	0.107129	0.310657	0.135784
ENSBTAG00000014149	0.352012	0.0	0.0	0.0
ENSBTAG00000014156	10.07906	2.433916	33.85415	25.32501
ENSBTAG00000014162	1.195635	0.81561	0.282507	0.952554
ENSBTAG00000014166	8.826304	8.79518	8.532651	9.777994
ENSBTAG00000014169	0.201814	0.58048	0.244148	0.272519
ENSBTAG00000014182	37.07277	39.48009	44.58719	38.58011
ENSBTAG00000014208	89.69946	213.7718	240.6572	149.7514
ENSBTAG00000014236	0.0	0.0	0.0	0.0
ENSBTAG00000014238	74.83898	62.39107	63.25327	89.10824
ENSBTAG00000014249	32.10138	44.54949	25.89044	32.03216
ENSBTAG00000014262	3.125986	3.929423	3.341154	2.226712
ENSBTAG00000014269	8.574807	5.17135	2.64799	6.712123
ENSBTAG00000014294	2.796381	10.45243	10.89326	7.354876
ENSBTAG00000014295	22.61109	60.3065	58.04117	46.10088
ENSBTAG00000014296	0.0	0.0	0.0	0.0
ENSBTAG00000014297	0.896474	0.095789	0.0	0.064723
ENSBTAG00000014299	49.03027	14.06548	15.87726	22.71657
ENSBTAG00000014302	13.62928	18.48937	17.63519	19.40394
ENSBTAG00000014312	14.55112	64.91151	68.58462	52.58501
ENSBTAG00000014318	7.635502	26.98869	24.64072	17.9824
ENSBTAG00000014325	5.429129	6.48671	6.238041	6.87729
ENSBTAG00000014326	0.0	0.0	0.0	0.0
ENSBTAG00000014349	31.07707	12.36362	10.0117	12.87561
ENSBTAG00000014351	3.130817	5.505337	4.90808	5.236156
ENSBTAG00000014358	8.343078	8.393242	7.531844	12.99459
ENSBTAG00000014359	0.091969	0.108092	0.077066	0.172624
ENSBTAG00000014372	40.41935	15.96954	12.97856	20.08345
ENSBTAG00000014388	30.65592	13.14772	10.73718	18.69039
ENSBTAG00000014430	3.961475	3.002663	2.515458	3.039215
ENSBTAG00000014438	6.84467	27.59429	21.50498	20.75996
ENSBTAG00000014449	4.365342	1.521662	1.77932	1.936742
ENSBTAG00000014450	17.80949	4.624825	3.255377	5.56302
ENSBTAG00000014451	42.90385	21.31131	21.73073	22.73994
ENSBTAG00000014478	9.884533	11.71617	8.860858	11.38914
ENSBTAG00000014479	18.66974	23.83075	19.84486	22.3514
ENSBTAG00000014518	38.58983	60.99458	57.33964	51.78329
ENSBTAG00000014520	6.344685	13.39621	11.74716	8.506117
ENSBTAG00000014522	3.623027	53.81728	65.03146	39.66764
ENSBTAG00000014533	0.0	0.0	0.0	0.0
ENSBTAG00000014549	3.862012	5.156709	3.380941	2.46834
ENSBTAG00000014550	32.3586	13.72101	12.52855	11.8845
ENSBTAG00000014553	110.358	50.89747	59.56587	79.79031
ENSBTAG00000014595	2.407151	0.217569	0.216559	0.218199
ENSBTAG00000014597	3.073539	1.586442	1.348112	2.438751
ENSBTAG00000014623	0.105842	1.352767	1.093789	0.259298
ENSBTAG00000014644	5.311985	1.685607	1.990504	4.572052
ENSBTAG00000014646	22.8151	4.914254	6.419073	12.29525
ENSBTAG00000014659	0.634441	1.111178	1.171099	1.654029
ENSBTAG00000014660	5.013402	11.79321	11.48473	10.32064
ENSBTAG00000014666	0.817401	0.205931	0.0	0.0
ENSBTAG00000014675	12.25203	7.35102	7.898654	6.820549
ENSBTAG00000014679	10.30072	13.7428	12.93695	11.50648
ENSBTAG00000014680	4.868182	3.127667	3.962152	4.223027
ENSBTAG00000014687	15.0245	4.093205	3.79868	6.529532
ENSBTAG00000014692	0.697683	0.835661	0.378745	0.499459
ENSBTAG00000014693	19.13402	6.366376	3.988195	5.129972
ENSBTAG00000014694	42.23202	25.17305	24.96735	28.43961
ENSBTAG00000014695	28.77932	8.781996	10.31062	11.63701
ENSBTAG00000014697	18.71458	10.06375	8.660283	12.59008
ENSBTAG00000014711	0.787516	1.197474	0.928519	0.66802
ENSBTAG00000014719	32.33925	24.162	23.58816	19.22079
ENSBTAG00000014722	4.549227	7.212399	6.379338	6.703642
ENSBTAG00000014724	248.8742	603.5474	623.6171	483.1934
ENSBTAG00000014727	1.069794	2.311609	1.864025	2.337599
ENSBTAG00000014731	452.2754	130.1738	179.889	203.5266
ENSBTAG00000014760	0.062712	0.0	0.0	0.0
ENSBTAG00000014766	108.3681	195.7154	129.7271	114.2657
ENSBTAG00000014773	0.452556	1.296496	2.544098	1.390216
ENSBTAG00000014777	17.87513	4.463791	4.218875	6.004773
ENSBTAG00000014790	2.75779	1.68731	0.848452	2.457786
ENSBTAG00000014793	0.890436	1.652678	1.408581	1.199051
ENSBTAG00000014799	17.41855	8.316739	6.39	9.411661
ENSBTAG00000014804	52.84567	197.8483	162.5977	141.3313
ENSBTAG00000014805	38.64907	39.02071	38.28593	33.08457
ENSBTAG00000014821	3.697972	2.158382	3.063313	3.462602
ENSBTAG00000014822	23.05898	13.43014	12.27334	8.83661
ENSBTAG00000014838	36.90382	21.4506	17.33363	31.10601
ENSBTAG00000014840	8.441846	5.152284	3.504576	5.11713
ENSBTAG00000014841	9.774822	5.329628	3.008831	5.647843
ENSBTAG00000014873	15.8951	28.93206	30.06799	17.2654
ENSBTAG00000014877	23.96154	27.57317	22.59339	21.54309
ENSBTAG00000014889	2.175937	3.096329	3.033272	3.347828
ENSBTAG00000014891	30.97635	61.02439	31.78874	39.2877
ENSBTAG00000014897	6.46198	3.533677	1.958979	5.852014
ENSBTAG00000014898	0.277726	0.012451	0.035135	0.236441
ENSBTAG00000014907	18.5085	9.266363	10.34772	13.62575
ENSBTAG00000014908	11.57279	2.32364	1.900853	0.0
ENSBTAG00000014915	19.70561	24.06805	21.66323	25.24082
ENSBTAG00000014920	0.20365	0.370104	1.432533	0.745507
ENSBTAG00000014927	1.944605	2.822121	2.015335	3.045088
ENSBTAG00000014933	14.01146	8.006561	9.693867	10.20433
ENSBTAG00000014944	9.709813	6.215802	3.028429	7.613
ENSBTAG00000014948	0.080807	0.0	0.0	0.0
ENSBTAG00000014956	0.0	0.223969	0.049616	0.274177
ENSBTAG00000014964	2.418157	1.193266	0.248631	0.523366
ENSBTAG00000014968	4.757798	0.606779	1.337536	1.378748
ENSBTAG00000014987	0.0	0.0	0.0	0.0
ENSBTAG00000014995	11.75835	6.387732	4.260203	7.300694
ENSBTAG00000015002	2.675826	1.529948	0.4638	0.0
ENSBTAG00000015004	51.5747	10.90484	16.91796	15.34289
ENSBTAG00000015014	11.78164	7.217604	4.702658	7.505322
ENSBTAG00000015032	6.041777	7.899995	6.660236	9.680271
ENSBTAG00000015034	13.82959	10.0352	10.17094	11.10517
ENSBTAG00000015038	28.34532	17.3975	15.69071	15.5956
ENSBTAG00000015040	4.258917	2.332478	1.644787	3.683314
ENSBTAG00000015041	52.51848	51.26071	45.09554	47.86152
ENSBTAG00000015042	32.90657	22.92035	18.28357	20.89661
ENSBTAG00000015050	51.84671	24.88152	19.34781	41.03875
ENSBTAG00000015051	3.892447	1.679607	0.888981	2.339963
ENSBTAG00000015066	59.03899	224.6536	233.4526	182.789
ENSBTAG00000015069	36.44517	177.4011	183.7599	132.2854
ENSBTAG00000015075	3.276414	3.005708	4.221226	3.621833
ENSBTAG00000015076	3.479831	22.56373	26.05384	18.75427
ENSBTAG00000015087	0.69486	0.113385	0.0	0.191678
ENSBTAG00000015097	31.05097	7.131597	6.72613	14.78382
ENSBTAG00000015098	8.126137	4.718268	4.690644	5.734103
ENSBTAG00000015100	21.64827	19.55515	23.38517	20.82932
ENSBTAG00000015105	7.748632	22.12352	22.78691	14.78754
ENSBTAG00000015115	1.570285	0.31651	0.078657	0.961275
ENSBTAG00000015116	20.30215	15.53548	12.10075	15.21396
ENSBTAG00000015117	28.94797	13.9773	14.19778	20.43112
ENSBTAG00000015140	6.840429	8.901389	5.637628	10.31229
ENSBTAG00000015146	16.74008	26.37211	25.10542	23.50621
ENSBTAG00000015147	49.24658	53.45199	61.11	47.44624
ENSBTAG00000015151	4.161594	20.64828	28.02296	21.73761
ENSBTAG00000015156	37.79022	19.21647	27.99537	16.85187
ENSBTAG00000015166	0.0	0.966579	0.507412	1.37329
ENSBTAG00000015181	1.955042	3.676857	3.402246	3.560005
ENSBTAG00000015184	1.870629	0.709709	1.081949	1.580019
ENSBTAG00000015186	6.269599	4.145441	2.3598	5.348249
ENSBTAG00000015194	199.2808	547.9958	543.4567	510.0276
ENSBTAG00000015226	35.72962	12.9546	10.23801	22.27179
ENSBTAG00000015259	1.249598	0.473805	0.740063	2.575415
ENSBTAG00000015261	0.0	0.025794	0.0	0.0
ENSBTAG00000015265	9.799848	19.05369	20.99027	13.99289
ENSBTAG00000015267	6.549191	3.083462	1.953323	3.510205
ENSBTAG00000015276	70.75518	106.3198	101.6553	112.5286
ENSBTAG00000015278	48.57336	43.63666	41.89348	41.24215
ENSBTAG00000015294	7.037285	5.103217	6.13483	5.546587
ENSBTAG00000015307	0.0	0.026739	0.033542	0.03912
ENSBTAG00000015327	101.2307	83.18268	63.21135	94.3314
ENSBTAG00000015329	34.19146	36.30558	22.72419	38.50744
ENSBTAG00000015336	8.297001	13.19805	11.72642	12.72215
ENSBTAG00000015339	3.284308	4.683461	5.22121	3.369563
ENSBTAG00000015343	4.887677	1.70057	2.242544	3.077131
ENSBTAG00000015346	10.66862	14.66767	8.742906	13.47226
ENSBTAG00000015348	10.22788	22.67507	22.68544	22.02418
ENSBTAG00000015349	0.0	0.26307	0.0	0.0
ENSBTAG00000015363	28.24594	31.14155	28.42517	30.93345
ENSBTAG00000015375	7.037165	3.662609	2.308066	5.608646
ENSBTAG00000015377	12.18537	14.98849	11.9962	13.02595
ENSBTAG00000015385	1.366979	9.529418	9.043815	11.92007
ENSBTAG00000015386	0.363444	0.312079	0.318445	0.40437
ENSBTAG00000015388	86.02687	30.59992	0.367958	18.03602
ENSBTAG00000015395	0.047778	0.0	0.0	0.0
ENSBTAG00000015401	33.28115	10.36071	7.536883	15.91553
ENSBTAG00000015403	9.751434	3.559084	4.207188	4.954787
ENSBTAG00000015407	0.0	0.0	0.0	0.0
ENSBTAG00000015432	24.60831	28.73615	25.39581	29.31635
ENSBTAG00000015434	99.27698	173.0631	156.0975	150.6744
ENSBTAG00000015436	11.46261	4.246734	4.124453	6.113543
ENSBTAG00000015462	0.0	0.0	0.0	0.0
ENSBTAG00000015466	14.4681	11.81273	9.891159	13.05863
ENSBTAG00000015473	116.2019	189.8598	166.5553	135.2358
ENSBTAG00000015474	21.89463	41.22075	31.4878	26.0678
ENSBTAG00000015478	14.79446	16.33428	14.93424	18.89286
ENSBTAG00000015481	3.542855	5.697122	6.451002	4.36974
ENSBTAG00000015483	0.289377	0.0	0.176486	0.206065
ENSBTAG00000015510	0.436112	0.0	0.135226	0.114459
ENSBTAG00000015529	21.19643	20.24274	23.17535	26.7907
ENSBTAG00000015563	2.96504	5.412721	6.015759	7.069255
ENSBTAG00000015574	0.0	0.0	0.0	0.0
ENSBTAG00000015576	0.061887	0.0	0.0	0.0
ENSBTAG00000015579	21.58447	3.70472	5.807656	13.4618
ENSBTAG00000015581	0.555749	0.412969	0.184151	0.51982
ENSBTAG00000015591	110.5754	112.0627	110.8695	123.8533
ENSBTAG00000015593	3.017441	3.294099	1.864333	2.948266
ENSBTAG00000015599	1.251517	0.457851	0.559018	0.856223
ENSBTAG00000015602	9.209002	4.791152	4.371275	4.767624
ENSBTAG00000015609	8.688627	2.556154	1.813418	5.141911
ENSBTAG00000015611	30.20106	19.25022	16.54437	24.31232
ENSBTAG00000015628	35.30743	16.34672	10.3799	16.85967
ENSBTAG00000015636	10.33409	2.90514	1.320174	2.498514
ENSBTAG00000015639	18.44834	8.125441	6.123093	12.40128
ENSBTAG00000015650	0.0	0.0	0.0	0.0
ENSBTAG00000015655	104.9566	64.16171	59.95774	94.69978
ENSBTAG00000015659	22.57548	30.82513	32.43441	33.85265
ENSBTAG00000015667	12.13852	6.138899	8.074985	15.79978
ENSBTAG00000015677	11.38	13.60609	15.08358	5.732203
ENSBTAG00000015686	48.62123	77.84166	82.02074	83.26777
ENSBTAG00000015713	4.333692	7.67981	6.655146	5.883616
ENSBTAG00000015718	1.101973	2.696349	1.701808	2.151369
ENSBTAG00000015719	7.262549	11.86618	12.53651	10.95278
ENSBTAG00000015723	10.00632	54.16342	67.57033	46.21366
ENSBTAG00000015739	2.885181	0.8631	0.854439	2.290792
ENSBTAG00000015753	4.897887	12.98658	12.9392	9.819306
ENSBTAG00000015758	8.588316	5.187657	4.352264	6.825262
ENSBTAG00000015776	10.25918	43.3048	38.09322	30.51754
ENSBTAG00000015778	0.971966	5.191764	5.331384	2.558175
ENSBTAG00000015781	8.629419	36.62056	24.77069	20.3813
ENSBTAG00000015798	36.25066	5.241561	4.022844	6.227761
ENSBTAG00000015825	1.495472	0.882307	0.907911	0.455961
ENSBTAG00000015828	5.005543	1.977703	1.616536	2.15276
ENSBTAG00000015834	20.76094	11.62865	10.17209	13.91148
ENSBTAG00000015853	36.54822	51.98977	48.03144	53.49657
ENSBTAG00000015858	33.51224	30.34811	32.03153	29.34208
ENSBTAG00000015860	6.357719	3.279496	2.126687	2.90657
ENSBTAG00000015875	0.0	0.0	0.0	0.0
ENSBTAG00000015878	2.708197	3.352584	3.901188	3.468298
ENSBTAG00000015894	2.437933	2.056989	1.885675	0.804711
ENSBTAG00000015896	4.433589	1.124601	1.663396	2.789209
ENSBTAG00000015908	18.64016	6.426466	6.299185	11.18528
ENSBTAG00000015910	18.56548	44.48155	12.13154	36.48573
ENSBTAG00000015911	6.6955	13.03471	13.23481	15.00911
ENSBTAG00000015912	0.0	0.0	0.0	0.0
ENSBTAG00000015915	0.405113	0.409752	0.144167	0.232895
ENSBTAG00000015920	75.61316	18.58608	18.33759	24.48813
ENSBTAG00000015930	8.858684	27.76199	36.26743	28.52046
ENSBTAG00000015946	8.101352	20.25925	23.01616	23.61468
ENSBTAG00000015950	16.20529	3.986371	5.514419	7.577424
ENSBTAG00000015974	2.735665	9.558372	7.886609	7.087901
ENSBTAG00000016014	2.382832	3.167048	3.128035	3.922787
ENSBTAG00000016017	1.015659	1.212936	0.401123	0.664697
ENSBTAG00000016034	0.0	0.323546	0.0	0.0
ENSBTAG00000016037	20.42094	7.46473	6.219584	10.11675
ENSBTAG00000016043	30.80934	7.400476	3.330419	6.834725
ENSBTAG00000016050	38.1562	6.574368	4.10581	9.850753
ENSBTAG00000016075	20.19308	12.89246	14.80173	19.29725
ENSBTAG00000016076	8.180618	8.887091	7.160334	9.083302
ENSBTAG00000016078	0.8017	1.57234	0.612922	1.238105
ENSBTAG00000016079	222.3336	96.39002	50.71527	72.52255
ENSBTAG00000016093	16.59528	10.01715	8.640025	11.94411
ENSBTAG00000016095	1.712529	1.484269	0.412946	0.993958
ENSBTAG00000016122	13.06439	8.695732	8.457755	11.13616
ENSBTAG00000016126	11.25825	6.118834	3.981331	5.659597
ENSBTAG00000016127	9.894274	11.81095	6.982046	13.58898
ENSBTAG00000016128	24.82397	13.14218	9.632366	15.58061
ENSBTAG00000016133	17.73209	13.59071	12.5276	13.56698
ENSBTAG00000016161	17.23162	4.120734	2.867156	8.202013
ENSBTAG00000016192	1.055737	1.06074	0.524346	0.637761
ENSBTAG00000016193	1.867592	4.108318	6.709712	5.853773
ENSBTAG00000016194	1.901683	3.779203	2.957686	3.183708
ENSBTAG00000016202	0.033037	0.0	0.0	0.0
ENSBTAG00000016218	25.13063	9.143969	6.000979	10.3248
ENSBTAG00000016220	6.49911	6.828448	6.908559	7.315539
ENSBTAG00000016223	77.3791	160.9815	161.6727	174.3831
ENSBTAG00000016231	5.62748	6.080851	6.781483	7.673389
ENSBTAG00000016239	0.544595	0.0	0.0	0.0
ENSBTAG00000016242	0.162328	0.0	0.0	0.0
ENSBTAG00000016243	11.20495	24.16858	23.82013	18.66616
ENSBTAG00000016246	0.045981	0.071499	0.013379	0.0984
ENSBTAG00000016250	12.07164	10.22118	7.786422	9.695211
ENSBTAG00000016252	21.40928	35.84052	32.69944	27.58337
ENSBTAG00000016257	21.98326	5.562634	4.97759	9.169964
ENSBTAG00000016265	33.78816	41.98102	60.66202	36.47686
ENSBTAG00000016266	22.22758	31.47397	37.25967	25.5227
ENSBTAG00000016267	10.97024	10.90447	10.96128	16.34389
ENSBTAG00000016278	246.6351	164.4996	144.1308	105.1892
ENSBTAG00000016279	3.631722	1.080083	1.755281	2.067637
ENSBTAG00000016287	8.903228	5.01984	4.045462	5.535645
ENSBTAG00000016290	1.177636	4.560421	5.129209	4.547039
ENSBTAG00000016309	5.379929	61.52894	66.57354	51.58967
ENSBTAG00000016311	6.598134	15.10639	17.37078	14.11099
ENSBTAG00000016316	1.505321	1.689684	1.24514	1.74612
ENSBTAG00000016319	15.09468	7.470462	10.16739	9.732021
ENSBTAG00000016352	37.95812	10.78211	7.004405	12.65353
ENSBTAG00000016354	21.18257	22.67941	22.43496	34.98034
ENSBTAG00000016362	6.379833	5.272463	4.313415	7.19466
ENSBTAG00000016363	32.08096	49.91192	44.64474	51.35112
ENSBTAG00000016377	4.225896	10.9544	10.46675	10.61467
ENSBTAG00000016387	2.694612	4.600113	4.074649	4.684711
ENSBTAG00000016429	5.262175	2.121138	1.55457	3.694076
ENSBTAG00000016430	0.480602	3.203847	4.674407	1.835633
ENSBTAG00000016445	14.69265	28.13444	23.31645	21.16119
ENSBTAG00000016450	0.392491	1.10554	1.265617	0.983739
ENSBTAG00000016451	5.26745	14.79887	10.26168	7.301521
ENSBTAG00000016456	16.77537	11.03062	7.557642	13.63979
ENSBTAG00000016478	10.73527	6.418927	5.948254	14.99616
ENSBTAG00000016504	2.589185	1.745654	2.156122	3.921516
ENSBTAG00000016511	49.78462	47.34305	47.32212	55.08189
ENSBTAG00000016523	0.06885	0.060706	0.031891	0.024568
ENSBTAG00000016526	10.02492	5.217348	4.744163	6.251351
ENSBTAG00000016534	3.814557	3.549402	2.807597	4.723774
ENSBTAG00000016541	11.56375	4.452936	2.82498	6.108584
ENSBTAG00000016542	3.309857	1.319585	0.671701	1.055382
ENSBTAG00000016546	2.072342	2.018901	1.162501	1.46094
ENSBTAG00000016547	3.928607	10.46904	7.318595	7.155777
ENSBTAG00000016548	1.239463	1.999926	6.930465	2.689955
ENSBTAG00000016557	6.110175	12.53212	11.40029	11.8417
ENSBTAG00000016572	0.363635	1.397298	2.197545	1.860531
ENSBTAG00000016578	30.36094	86.04963	83.87251	65.52456
ENSBTAG00000016580	28.18387	24.36332	21.23676	40.15841
