ENSEMBL gene ID	E4_Brainlobe1	E4_Brainlobe2	E4_Brainlobe3
ENSBTAG00000014987	0.142507	0.0	0.0
ENSBTAG00000014995	6.413249	4.011064	4.715202
ENSBTAG00000015002	1.432539	0.808137	0.735283
ENSBTAG00000015004	19.88029	18.04264	18.78309
ENSBTAG00000015014	7.61585	5.301004	7.904391
ENSBTAG00000015032	5.361254	5.577798	5.215191
ENSBTAG00000015034	11.12426	13.07346	8.532003
ENSBTAG00000015038	18.37697	14.54221	12.79142
ENSBTAG00000015040	1.091144	1.451547	1.375055
ENSBTAG00000015041	84.43432	57.87584	62.74309
ENSBTAG00000015042	24.28702	17.02749	17.41609
ENSBTAG00000015050	40.82417	21.65327	23.04668
ENSBTAG00000015051	2.156171	1.308636	1.807161
ENSBTAG00000015066	304.0321	308.9737	318.8044
ENSBTAG00000015069	134.0935	159.2471	155.6083
ENSBTAG00000015075	3.77757	3.16944	2.524051
ENSBTAG00000015076	10.07092	11.92722	12.86473
ENSBTAG00000015087	0.0	0.280582	0.083214
ENSBTAG00000015097	6.423446	3.97847	5.218023
ENSBTAG00000015098	3.457678	4.436182	2.661317
ENSBTAG00000015100	14.01619	16.95024	14.98389
ENSBTAG00000015105	20.03767	16.74851	17.17528
ENSBTAG00000015115	0.309456	0.451195	0.300669
ENSBTAG00000015116	16.21578	9.827112	8.772112
ENSBTAG00000015117	13.8662	16.44437	11.82198
ENSBTAG00000015140	8.654726	8.056968	9.463598
ENSBTAG00000015146	26.94873	25.05379	26.01815
ENSBTAG00000015147	52.70248	57.11769	60.38669
ENSBTAG00000015151	5.521021	8.727355	9.223293
ENSBTAG00000015156	19.59548	23.87929	12.31403
ENSBTAG00000015166	0.219475	0.285728	0.095479
ENSBTAG00000015181	3.707737	3.696434	3.703046
ENSBTAG00000015184	1.545361	0.834711	1.010511
ENSBTAG00000015186	3.800763	1.915193	3.134061
ENSBTAG00000015194	2.959986	5.425817	7.589993
ENSBTAG00000015226	20.31717	11.90288	14.12258
ENSBTAG00000015259	1.931916	1.454864	1.664495
ENSBTAG00000015261	0.153522	0.0	0.060768
ENSBTAG00000015265	7.817853	5.894041	6.207995
ENSBTAG00000015267	3.816193	2.875301	3.848458
ENSBTAG00000015276	202.0885	178.5771	218.7006
ENSBTAG00000015278	57.44549	36.66211	53.66208
ENSBTAG00000015294	8.112278	5.928791	6.522415
ENSBTAG00000015307	0.058542	0.04768	0.0
ENSBTAG00000015327	57.85191	49.58204	65.27944
ENSBTAG00000015329	12.37276	7.298556	8.967058
ENSBTAG00000015336	10.35416	7.909883	11.41915
ENSBTAG00000015339	3.655235	3.466408	3.511531
ENSBTAG00000015343	2.553903	1.551567	2.220623
ENSBTAG00000015346	5.894971	4.943653	6.552069
ENSBTAG00000015348	18.43817	21.22878	21.99783
ENSBTAG00000015349	0.0	0.0	0.261166
ENSBTAG00000015363	36.96724	29.08329	31.41274
ENSBTAG00000015375	4.389986	2.558437	3.174763
ENSBTAG00000015377	5.288732	3.772214	4.140037
ENSBTAG00000015385	4.104502	7.552577	7.300742
ENSBTAG00000015386	0.462806	1.358761	0.965071
ENSBTAG00000015388	2.715028	12.81388	4.562045
ENSBTAG00000015395	0.0	0.0	0.0
ENSBTAG00000015401	9.146091	5.32216	6.098399
ENSBTAG00000015403	1.81032	1.16895	2.816672
ENSBTAG00000015407	0.0	0.0	0.0
ENSBTAG00000015432	26.81671	27.16729	27.76801
ENSBTAG00000015434	285.2993	310.2106	308.8983
ENSBTAG00000015436	5.876997	3.975297	4.311234
ENSBTAG00000015462	0.0	0.0	0.0
ENSBTAG00000015466	14.66542	10.22894	12.34901
ENSBTAG00000015473	117.1306	111.0801	50.14922
ENSBTAG00000015474	21.93069	20.13087	18.01795
ENSBTAG00000015478	55.93891	57.94525	65.54435
ENSBTAG00000015481	3.530613	3.339832	3.11516
ENSBTAG00000015483	0.079164	0.369814	0.069864
ENSBTAG00000015510	12.21391	10.35814	9.620613
ENSBTAG00000015529	26.95944	31.02246	26.1761
ENSBTAG00000015563	5.731866	6.361483	6.974495
ENSBTAG00000015574	0.0	0.0	0.0
ENSBTAG00000015576	0.734398	0.499088	1.008662
ENSBTAG00000015579	13.39882	13.60149	9.875439
ENSBTAG00000015581	0.203695	0.566445	0.190028
ENSBTAG00000015591	113.0523	100.9284	106.8482
ENSBTAG00000015593	5.085975	3.586736	4.794516
ENSBTAG00000015599	0.765462	0.513312	0.499125
ENSBTAG00000015602	2.729179	2.40659	2.152988
ENSBTAG00000015609	3.025424	3.075538	2.840874
ENSBTAG00000015611	20.16712	16.77576	19.1462
ENSBTAG00000015628	14.29986	9.853093	11.02337
ENSBTAG00000015636	3.004033	2.920624	1.711182
ENSBTAG00000015639	12.03541	7.087172	8.296522
ENSBTAG00000015650	0.0	0.0	0.080202
ENSBTAG00000015655	42.41129	31.48498	35.38448
ENSBTAG00000015659	30.29969	32.0738	34.18846
ENSBTAG00000015667	8.006587	6.209247	10.61197
ENSBTAG00000015677	13.80937	11.11835	10.86593
ENSBTAG00000015686	72.4537	76.34174	77.11043
ENSBTAG00000015713	5.902905	5.569123	5.406736
ENSBTAG00000015718	2.111861	2.644706	2.641955
ENSBTAG00000015719	10.84183	16.17495	14.43447
ENSBTAG00000015723	60.07409	59.95797	61.70016
ENSBTAG00000015739	1.0905	0.704832	0.911956
ENSBTAG00000015753	6.917183	7.334655	7.465537
ENSBTAG00000015758	5.611534	3.897179	3.819672
ENSBTAG00000015776	44.4175	48.4477	52.03475
ENSBTAG00000015778	4.252044	4.949635	5.061751
ENSBTAG00000015781	20.53873	14.03063	13.21138
ENSBTAG00000015798	0.377755	0.0	0.09866
ENSBTAG00000015825	3.028491	2.517192	2.711034
ENSBTAG00000015828	4.016366	4.644258	3.277896
ENSBTAG00000015834	39.24852	32.37206	36.77369
ENSBTAG00000015853	54.7394	49.58889	54.74936
ENSBTAG00000015858	39.67147	35.18245	36.07663
ENSBTAG00000015860	4.354355	3.165683	3.568871
ENSBTAG00000015875	0.0	0.0	0.0
ENSBTAG00000015878	4.734635	3.845606	5.458374
ENSBTAG00000015894	1.969906	1.506344	0.986839
ENSBTAG00000015896	2.576033	1.489036	2.171103
ENSBTAG00000015908	25.43721	25.14938	28.52311
ENSBTAG00000015910	44.33664	13.38411	42.65763
ENSBTAG00000015911	12.50888	11.77095	14.28662
ENSBTAG00000015912	0.0	0.0	0.0
ENSBTAG00000015915	0.338513	0.0	0.18874
ENSBTAG00000015920	23.32282	11.84474	11.45102
ENSBTAG00000015930	16.09374	24.23454	27.94938
ENSBTAG00000015946	17.97684	17.76362	19.61986
ENSBTAG00000015950	5.359457	6.80353	5.155645
ENSBTAG00000015974	4.64812	4.918089	6.468376
ENSBTAG00000016014	3.907589	2.301102	4.75812
ENSBTAG00000016017	0.152059	0.159496	0.208357
ENSBTAG00000016034	0.0	0.0	0.0
ENSBTAG00000016037	10.87698	8.947801	9.186035
ENSBTAG00000016043	0.635288	0.192047	0.944659
ENSBTAG00000016050	10.33475	4.519737	8.418319
ENSBTAG00000016075	16.90669	12.80729	14.09969
ENSBTAG00000016076	6.683887	5.771523	5.532054
ENSBTAG00000016078	0.457823	2.000254	1.224211
ENSBTAG00000016079	64.81479	75.70558	94.59582
ENSBTAG00000016093	10.03222	9.888154	11.77691
ENSBTAG00000016095	0.72037	0.781253	0.767568
ENSBTAG00000016122	9.324276	7.045936	7.892184
ENSBTAG00000016126	2.440472	1.62185	1.836634
ENSBTAG00000016127	9.826346	6.461307	7.188844
ENSBTAG00000016128	17.17101	11.96419	11.94571
ENSBTAG00000016133	15.0321	14.62977	13.61094
ENSBTAG00000016161	2.193401	1.884296	2.163313
ENSBTAG00000016192	1.227627	0.660223	0.719977
ENSBTAG00000016193	4.021721	4.817992	4.134257
ENSBTAG00000016194	7.334861	6.133937	9.777865
ENSBTAG00000016202	0.0	0.0	0.0
ENSBTAG00000016218	9.67617	7.894938	6.63259
ENSBTAG00000016220	13.95573	11.27096	10.33271
ENSBTAG00000016223	143.0014	156.3938	174.5443
ENSBTAG00000016231	3.995906	5.486007	4.550121
ENSBTAG00000016239	0.0	0.0	0.10294
ENSBTAG00000016242	0.0	0.0	0.0
ENSBTAG00000016243	19.87063	17.07425	18.04966
ENSBTAG00000016246	0.0	0.0	0.0
ENSBTAG00000016250	15.76601	15.79178	17.9406
ENSBTAG00000016252	34.72204	34.94081	34.2371
ENSBTAG00000016257	3.738903	3.082572	4.012224
ENSBTAG00000016265	80.23683	107.3619	94.6733
ENSBTAG00000016266	23.29683	28.56514	28.16693
ENSBTAG00000016267	6.971446	8.911357	11.39798
ENSBTAG00000016278	109.4761	100.3611	64.10934
ENSBTAG00000016279	3.371727	1.480208	0.735646
ENSBTAG00000016287	3.150198	1.797405	2.2595
ENSBTAG00000016290	7.119402	7.61477	10.35573
ENSBTAG00000016309	83.49789	86.51817	89.63354
ENSBTAG00000016311	13.19785	18.24836	15.99566
ENSBTAG00000016316	1.006431	0.735265	0.791771
ENSBTAG00000016319	10.34224	7.827532	11.56333
ENSBTAG00000016352	4.35827	1.517111	2.608528
ENSBTAG00000016354	19.17535	13.40036	14.97691
ENSBTAG00000016362	4.946911	2.694869	3.386892
ENSBTAG00000016363	49.95844	41.43364	52.39695
ENSBTAG00000016377	8.663554	11.54836	11.20989
ENSBTAG00000016387	3.191574	3.767851	4.912875
ENSBTAG00000016429	1.182317	0.833378	2.103377
ENSBTAG00000016430	2.709575	3.294337	6.212067
ENSBTAG00000016445	21.23263	19.66642	21.17972
ENSBTAG00000016450	0.383677	0.706449	0.675042
ENSBTAG00000016451	8.252666	3.767383	6.833522
ENSBTAG00000016456	13.02243	11.54626	12.84501
ENSBTAG00000016478	1.826131	1.68821	2.073931
ENSBTAG00000016504	2.08567	2.050072	2.988371
ENSBTAG00000016511	38.90441	36.33625	40.97541
ENSBTAG00000016523	0.047509	0.05259	0.050161
ENSBTAG00000016526	6.261525	5.867333	4.8602
ENSBTAG00000016534	33.73889	21.46614	19.82904
ENSBTAG00000016541	15.20497	11.74679	10.68475
ENSBTAG00000016542	1.016776	0.364002	0.382118
ENSBTAG00000016546	2.066463	1.629824	2.346203
ENSBTAG00000016547	4.162386	5.891615	7.21703
ENSBTAG00000016548	6.854665	5.858966	3.894994
ENSBTAG00000016557	11.00732	10.74837	10.44936
ENSBTAG00000016572	0.859877	1.165437	1.214564
ENSBTAG00000016578	60.7079	70.1871	70.57763
ENSBTAG00000016580	21.02291	23.49547	28.48002
ENSBTAG00000016589	5.694387	2.25139	3.837814
ENSBTAG00000016593	5.217471	3.280937	3.622094
ENSBTAG00000016598	26.63688	20.17648	27.30617
ENSBTAG00000016609	0.259179	0.0	0.186058
ENSBTAG00000016627	123.8168	136.4726	141.5912
ENSBTAG00000016658	5.577711	4.198682	6.584901
ENSBTAG00000016662	0.0	0.103076	0.141618
ENSBTAG00000016694	4.574456	4.17928	4.862723
ENSBTAG00000016709	15.26643	15.57	16.81639
ENSBTAG00000016725	18.81664	22.53461	21.18082
ENSBTAG00000016726	0.0	0.082123	0.062058
ENSBTAG00000016733	3.590385	3.495512	4.063271
ENSBTAG00000016734	0.0	0.077906	0.05858
ENSBTAG00000016735	3.020936	1.126013	2.203408
ENSBTAG00000016736	3.678344	2.275929	2.15398
ENSBTAG00000016738	18.85844	17.87149	19.24134
ENSBTAG00000016739	0.683503	1.835613	2.171771
ENSBTAG00000016742	4.140263	4.965643	4.024901
ENSBTAG00000016743	4.888057	4.116424	4.057237
ENSBTAG00000016751	10.80484	9.035248	11.58023
ENSBTAG00000016752	0.0	0.0	0.0
ENSBTAG00000016758	5.864456	3.615148	4.170316
ENSBTAG00000016761	0.0	0.0	0.0
ENSBTAG00000016766	0.600479	0.286112	0.651542
ENSBTAG00000016810	16.59479	15.34915	18.06357
ENSBTAG00000016817	14.89384	9.706882	10.93782
ENSBTAG00000016818	36.63867	39.71702	37.86864
ENSBTAG00000016821	17.71877	12.31831	16.66736
ENSBTAG00000016822	59.10017	54.68595	46.6465
ENSBTAG00000016849	0.0	0.0	0.0
ENSBTAG00000016851	5.331409	3.748343	4.868484
ENSBTAG00000016852	5.165774	4.938797	5.952083
ENSBTAG00000016900	16.20512	19.55035	20.82039
ENSBTAG00000016902	4.08391	5.937758	2.472079
ENSBTAG00000016903	4.467945	4.070835	3.451499
ENSBTAG00000016908	4.601361	3.80713	4.020899
ENSBTAG00000016910	0.974156	0.942343	0.930232
ENSBTAG00000016912	11.70312	10.80612	8.772043
ENSBTAG00000016913	0.237718	0.0	0.0
ENSBTAG00000016933	5.040884	5.128888	4.646384
ENSBTAG00000016967	0.064267	0.216445	0.44476
ENSBTAG00000016969	2.204329	2.635923	1.948184
ENSBTAG00000016972	6.302729	6.472689	13.229
ENSBTAG00000016977	37.63012	35.47157	37.63423
ENSBTAG00000017009	69.66305	62.57114	50.468
ENSBTAG00000017023	1.182066	0.957243	1.06503
ENSBTAG00000017027	6.925116	4.373375	2.017922
ENSBTAG00000017029	0.273091	0.0	0.876312
ENSBTAG00000017037	6.118396	3.040183	3.664107
ENSBTAG00000017038	13.13956	8.490508	9.672314
ENSBTAG00000017041	0.266852	0.468778	0.544073
ENSBTAG00000017051	8.091534	5.587459	6.412502
ENSBTAG00000017055	0.064306	0.304027	0.49848
ENSBTAG00000017056	1.933012	1.239776	1.551921
ENSBTAG00000017069	3.325289	3.852624	4.156869
ENSBTAG00000017081	4.120118	3.714257	3.488952
ENSBTAG00000017087	5.521554	3.187888	3.921029
ENSBTAG00000017090	3.883141	3.950775	4.559687
ENSBTAG00000017122	0.504464	0.31403	0.347956
ENSBTAG00000017124	10.45428	9.609214	9.652305
ENSBTAG00000017129	13.84824	15.09174	15.42579
ENSBTAG00000017140	0.396503	0.523612	0.842017
ENSBTAG00000017143	17.25357	18.57625	17.81215
ENSBTAG00000017165	3.086112	4.336684	4.305315
ENSBTAG00000017173	0.23386	0.0	0.451659
ENSBTAG00000017184	11.31905	16.25375	15.44953
ENSBTAG00000017187	7.584707	6.225169	8.796789
ENSBTAG00000017196	64.23386	74.78402	73.82664
ENSBTAG00000017201	6.765666	11.45566	8.329397
ENSBTAG00000017205	0.0	0.129952	0.447928
ENSBTAG00000017211	8.632956	7.268912	8.286958
ENSBTAG00000017212	29.48189	28.68022	28.90811
ENSBTAG00000017213	13.05436	15.63668	10.8404
ENSBTAG00000017215	2.219252	0.656996	0.892769
ENSBTAG00000017219	1.497741	0.978861	1.018863
ENSBTAG00000017223	9.763304	9.87941	15.37067
ENSBTAG00000017240	3.290627	1.670902	2.136823
ENSBTAG00000017252	0.28644	0.0	0.126749
ENSBTAG00000017268	4.227275	3.825094	4.457456
ENSBTAG00000017271	0.363756	0.275602	0.598478
ENSBTAG00000017281	0.98006	0.295796	1.259325
ENSBTAG00000017338	1.191471	0.332675	0.199591
ENSBTAG00000017346	3.763898	4.978565	7.606055
ENSBTAG00000017355	3.84333	1.678103	1.997818
ENSBTAG00000017360	6.436989	4.735044	7.309983
ENSBTAG00000017363	146.3709	119.3892	112.8731
ENSBTAG00000017365	22.77342	18.68432	20.1337
ENSBTAG00000017366	0.0	0.0	0.06764
ENSBTAG00000017371	17.30118	12.66361	10.72404
ENSBTAG00000017382	2.430008	1.605888	1.640004
ENSBTAG00000017386	17.69091	19.14747	20.65894
ENSBTAG00000017407	2.335411	2.034887	1.4433
ENSBTAG00000017418	3.31247	3.005333	3.951252
ENSBTAG00000017421	79.9008	92.90779	99.27908
ENSBTAG00000017429	85.6552	110.9452	135.1762
ENSBTAG00000017466	0.477324	0.864207	0.935569
ENSBTAG00000017482	7.12302	5.063418	4.823625
ENSBTAG00000017486	4.481131	4.415713	6.040548
ENSBTAG00000017492	54.11479	51.31813	52.99219
ENSBTAG00000017524	17.09778	12.49412	11.58551
ENSBTAG00000017525	98.22459	118.525	128.8166
ENSBTAG00000017554	6.944178	8.459903	5.546855
ENSBTAG00000017557	8.661874	8.863724	9.366757
ENSBTAG00000017584	8.123771	4.006505	5.209723
ENSBTAG00000017595	3.602948	7.077139	9.082467
ENSBTAG00000017604	7.953543	6.634466	6.822084
ENSBTAG00000017618	30.50244	21.70488	23.64565
ENSBTAG00000017624	0.0	0.0	0.0
ENSBTAG00000017629	4.518657	3.728953	5.187646
ENSBTAG00000017636	15.37274	11.95257	10.64516
ENSBTAG00000017674	0.422054	0.0	0.10433
ENSBTAG00000017678	2.233407	2.071973	1.589831
ENSBTAG00000017680	3.656712	1.557846	1.519404
ENSBTAG00000017682	6.331571	7.038823	8.07317
ENSBTAG00000017695	0.306734	0.107683	0.118848
ENSBTAG00000017719	48.3723	58.76043	70.93805
ENSBTAG00000017750	5.656954	3.813914	4.353455
ENSBTAG00000017751	1.463351	0.657089	0.944693
ENSBTAG00000017755	29.8215	19.71301	24.90393
ENSBTAG00000017761	1.724924	2.379325	2.761622
ENSBTAG00000017769	1.470282	0.757872	1.198964
ENSBTAG00000017775	0.761547	1.716549	1.66347
ENSBTAG00000017781	4.794055	6.052869	4.555149
ENSBTAG00000017790	1.749242	0.209368	0.943653
ENSBTAG00000017794	0.681032	0.0	1.63147
ENSBTAG00000017814	24.52759	18.49645	20.34558
ENSBTAG00000017826	0.410258	0.383643	0.598212
ENSBTAG00000017835	3.823308	4.79556	4.791641
ENSBTAG00000017877	0.626094	0.20591	0.309164
ENSBTAG00000017885	7.823748	8.698778	9.166708
ENSBTAG00000017886	1.58367	0.0	0.532482
ENSBTAG00000017889	18.77428	20.69044	18.01862
ENSBTAG00000017890	2.736753	2.434538	2.662129
ENSBTAG00000017907	1.420031	1.755452	1.501751
ENSBTAG00000017921	2.687867	1.022086	1.516661
ENSBTAG00000017925	8.267362	4.090256	5.461809
ENSBTAG00000017932	2.603309	1.378084	2.076582
ENSBTAG00000017964	5.401054	5.88638	5.874485
ENSBTAG00000017969	6.35641	4.717481	4.600154
ENSBTAG00000017970	24.58977	9.411577	9.788276
ENSBTAG00000017996	29.14054	22.42405	23.16563
ENSBTAG00000018010	0.0	0.0	0.018912
ENSBTAG00000018025	0.762426	0.860696	0.817189
ENSBTAG00000018048	8.851141	4.446916	6.348099
ENSBTAG00000018065	32.1037	23.62031	31.71887
ENSBTAG00000018067	15.88167	14.85121	16.78552
ENSBTAG00000018070	5.261732	1.433286	3.344317
ENSBTAG00000018071	0.095218	0.438575	0.0
ENSBTAG00000018108	1.397783	0.666204	0.706495
ENSBTAG00000018115	1133.32	1189.914	1192.722
ENSBTAG00000018116	11.54451	8.155776	10.24974
ENSBTAG00000018126	6.586612	5.513831	7.488616
ENSBTAG00000018142	0.0	0.22885	0.175924
ENSBTAG00000018147	61.59175	56.48776	57.66804
ENSBTAG00000018153	7.314726	8.010969	7.013289
ENSBTAG00000018156	5.516059	1.032859	1.220376
ENSBTAG00000018157	0.71116	0.354624	0.426979
ENSBTAG00000018169	0.671108	0.17794	0.502649
ENSBTAG00000018172	0.475303	0.40869	0.958933
ENSBTAG00000018175	2.454228	1.898939	2.067665
ENSBTAG00000018185	0.0	0.0	0.075681
ENSBTAG00000018186	24.69339	26.61112	34.48216
ENSBTAG00000018205	4.451394	3.597708	4.009
ENSBTAG00000018207	36.42886	31.80539	33.39615
ENSBTAG00000018236	2.473024	2.224265	3.106078
ENSBTAG00000018252	5.932477	5.878388	5.776591
ENSBTAG00000018254	72.63809	58.47651	61.76037
ENSBTAG00000018256	1.825733	1.470987	1.721747
ENSBTAG00000018257	3.025352	3.202604	2.09758
ENSBTAG00000018258	89.50082	63.51895	65.20963
ENSBTAG00000018260	4.715879	5.387702	4.816821
ENSBTAG00000018261	19.97975	18.24573	17.73275
ENSBTAG00000018262	0.0	0.0	0.0
ENSBTAG00000018267	0.0	0.0	0.113126
ENSBTAG00000018278	76.73666	28.82886	24.96817
ENSBTAG00000018281	1.159884	1.166041	0.917704
ENSBTAG00000018282	7.917887	8.181782	8.898599
ENSBTAG00000018291	8.194597	5.363306	7.007742
ENSBTAG00000018310	17.00029	17.77201	16.99561
ENSBTAG00000018314	16.70124	8.684307	10.25631
ENSBTAG00000018315	4.677202	3.187186	4.731991
ENSBTAG00000018316	0.967207	0.543823	0.449453
ENSBTAG00000018329	2.76104	2.050312	0.0
ENSBTAG00000018330	0.786859	0.335244	1.322754
ENSBTAG00000018334	1.397735	1.445586	1.402797
ENSBTAG00000018342	0.456366	0.085434	0.264756
ENSBTAG00000018360	13.49898	16.32045	17.14169
ENSBTAG00000018363	6.866126	8.455818	6.679706
ENSBTAG00000018373	445.5436	399.5314	456.824
ENSBTAG00000018374	14.42607	9.581696	12.46
ENSBTAG00000018379	8.128327	4.712679	4.993029
ENSBTAG00000018381	28.01247	23.20618	23.51817
ENSBTAG00000018383	0.266159	0.576863	0.251462
ENSBTAG00000018387	5.48647	5.931917	3.433968
ENSBTAG00000018401	4.470064	3.116897	3.461155
ENSBTAG00000018403	0.0	0.0	0.0
ENSBTAG00000018405	11.71394	12.16689	10.4836
ENSBTAG00000018417	9.33534	9.518244	11.03098
ENSBTAG00000018418	1.584927	1.006393	1.670297
ENSBTAG00000018449	18.40801	11.31464	14.06174
ENSBTAG00000018452	17.0618	21.80878	20.45169
ENSBTAG00000018469	5.503559	8.759011	10.85942
ENSBTAG00000018479	7.595273	9.027412	5.677441
ENSBTAG00000018482	16.03716	14.10972	14.84065
ENSBTAG00000018483	15.48719	10.56588	8.144293
ENSBTAG00000018493	0.228896	0.599215	0.792258
ENSBTAG00000018496	9.611176	12.00353	11.47083
ENSBTAG00000018498	5.11203	4.433581	6.297271
ENSBTAG00000018501	3.652208	2.610115	3.352937
ENSBTAG00000018502	1.912786	2.250675	2.719838
ENSBTAG00000018520	26.14297	18.51482	18.26039
ENSBTAG00000018531	4.661502	4.358642	4.068235
ENSBTAG00000018539	0.300746	0.0	0.0
ENSBTAG00000018543	0.0	0.0	0.0
ENSBTAG00000018548	8.428359	6.94666	9.631087
ENSBTAG00000018557	54.88046	52.65735	59.09871
ENSBTAG00000018569	8.120071	8.875119	10.62675
ENSBTAG00000018578	1.377854	0.422791	0.465103
ENSBTAG00000018579	4.199	4.008023	2.987385
ENSBTAG00000018593	21.06235	20.32909	19.75926
ENSBTAG00000018594	1.683698	0.138481	0.991837
ENSBTAG00000018598	37.83055	18.81759	18.47392
ENSBTAG00000018599	1.237558	1.305534	1.100474
ENSBTAG00000018613	11.16888	10.32176	10.8681
ENSBTAG00000018628	173.0229	148.6355	141.6284
ENSBTAG00000018636	5.459781	3.81618	3.535121
ENSBTAG00000018660	3.385115	2.910996	1.537794
ENSBTAG00000018680	5.748255	5.428714	6.555566
ENSBTAG00000018694	5.14854	8.072939	7.6009
ENSBTAG00000018704	10.41323	11.60679	12.55427
ENSBTAG00000018705	4.573648	3.747379	4.089129
ENSBTAG00000018709	0.057217	0.0	0.0
ENSBTAG00000018715	10.59977	12.65943	11.42204
ENSBTAG00000018729	12.32792	11.01944	12.6232
ENSBTAG00000018730	2.854387	1.520127	2.327357
ENSBTAG00000018732	8.965988	4.645964	4.911007
ENSBTAG00000018735	34.89687	30.89798	33.61986
ENSBTAG00000018737	5.977106	5.939834	6.322724
ENSBTAG00000018739	9.713749	10.26966	10.83856
ENSBTAG00000018745	9.164781	11.05459	11.38742
ENSBTAG00000018770	38.92686	45.49381	51.42224
ENSBTAG00000018771	0.296299	0.084565	0.237278
ENSBTAG00000018772	2.304235	0.606989	0.760603
ENSBTAG00000018775	0.871303	0.634203	0.846556
ENSBTAG00000018783	13.22079	10.99889	11.7725
ENSBTAG00000018784	9.962483	5.95474	5.383701
ENSBTAG00000018802	36.53915	39.84755	49.43726
ENSBTAG00000018803	18.57972	16.85684	16.60315
ENSBTAG00000018812	24.88592	16.35943	18.79107
ENSBTAG00000018813	8.381948	6.953399	11.27488
ENSBTAG00000018823	9.197855	5.575779	5.922769
ENSBTAG00000018845	0.753663	0.83223	0.688205
ENSBTAG00000018847	13.01274	12.54488	12.15134
ENSBTAG00000018894	11.3743	6.431023	6.24612
ENSBTAG00000018898	10.84865	14.54326	14.93454
ENSBTAG00000018903	1.42356	1.977533	2.101566
ENSBTAG00000018904	0.46438	0.20661	0.522437
ENSBTAG00000018906	0.0	0.0	0.234377
ENSBTAG00000018912	0.617552	0.052899	0.397926
ENSBTAG00000018918	19.65663	11.64963	13.73578
ENSBTAG00000018959	58.18439	84.01031	73.6543
ENSBTAG00000018973	38.30046	40.17417	37.27335
ENSBTAG00000019012	6.683484	13.18084	15.17837
ENSBTAG00000019023	7.891875	7.041839	6.583647
ENSBTAG00000019025	23.61243	6.883305	25.54708
ENSBTAG00000019029	11.01644	17.70544	15.01071
ENSBTAG00000019053	4.752731	5.708314	7.382547
ENSBTAG00000019059	0.292588	0.303594	0.228767
ENSBTAG00000019070	33.04935	23.14984	20.16757
ENSBTAG00000019091	8.350927	4.770502	5.509546
ENSBTAG00000019114	0.0	0.0	0.0
ENSBTAG00000019120	0.333177	0.447714	0.539783
ENSBTAG00000019121	0.561147	1.347527	0.836947
ENSBTAG00000019125	35.07214	39.84971	42.17885
ENSBTAG00000019129	1.39993	2.675735	2.377513
ENSBTAG00000019145	0.0	0.0	0.0
ENSBTAG00000019150	162.5814	116.9865	161.2177
ENSBTAG00000019153	5.326459	3.70938	5.089281
ENSBTAG00000019158	0.630918	0.51891	0.917811
ENSBTAG00000019160	40.63535	39.99122	35.60941
ENSBTAG00000019161	6.889229	3.988281	5.927516
ENSBTAG00000019162	4.298098	4.352669	4.017632
ENSBTAG00000019163	9.276853	5.244426	9.762791
ENSBTAG00000019167	6.100403	3.828883	4.169951
ENSBTAG00000019168	0.0	0.0	0.0
ENSBTAG00000019177	7.339794	6.104056	32.80315
ENSBTAG00000019184	48.59864	47.75206	47.35957
ENSBTAG00000019188	5.579185	3.165708	3.755476
ENSBTAG00000019198	6.222591	4.673679	6.809562
ENSBTAG00000019202	31.91183	27.74648	33.49103
ENSBTAG00000019209	13.24896	9.785724	11.98228
ENSBTAG00000019210	18.55551	10.49577	12.25099
ENSBTAG00000019211	16.21944	14.2768	12.07645
ENSBTAG00000019220	15.44381	12.17559	13.01933
ENSBTAG00000019231	8.836681	7.74717	9.834307
ENSBTAG00000019232	5.875738	6.242165	5.701802
ENSBTAG00000019235	6.572225	6.05226	6.545294
ENSBTAG00000019242	3.784837	3.422128	3.055774
ENSBTAG00000019244	1.641473	0.814896	0.992532
ENSBTAG00000019256	5.863871	6.993696	8.362559
ENSBTAG00000019277	19.18313	15.94863	18.78386
ENSBTAG00000019279	6.40448	6.181818	7.139351
ENSBTAG00000019281	2.611066	1.655362	3.098232
ENSBTAG00000019294	1.071539	1.673744	1.61939
ENSBTAG00000019295	194.3479	244.4294	221.8025
ENSBTAG00000019298	5.699745	8.46331	7.096642
ENSBTAG00000019299	5.997049	4.359722	4.997534
ENSBTAG00000019317	21.21194	11.12906	9.988461
ENSBTAG00000019358	6.247224	4.546809	6.196098
ENSBTAG00000019362	2.378256	2.781409	4.250546
ENSBTAG00000019366	12.44284	13.80277	10.22913
ENSBTAG00000019368	45.81006	41.58302	43.33106
ENSBTAG00000019379	0.0	0.112635	0.0
ENSBTAG00000019387	16.00972	17.08753	18.45929
ENSBTAG00000019403	8.179357	6.487967	8.046479
ENSBTAG00000019406	0.492613	0.316555	0.872007
ENSBTAG00000019419	8.701324	2.270586	6.707588
ENSBTAG00000019432	0.737631	0.579631	1.135841
ENSBTAG00000019446	22.57739	16.76298	18.90059
ENSBTAG00000019448	0.0	0.154879	0.065856
ENSBTAG00000019457	8.54865	12.76959	10.13628
ENSBTAG00000019463	12.16084	9.952764	10.48762
ENSBTAG00000019465	3.789465	3.312172	3.5721
ENSBTAG00000019470	27.54691	28.19282	30.37965
ENSBTAG00000019471	6.541384	4.813896	4.976006
